Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
40,30.000000,18.000000,13574.585740,666.000000,13574.585740,666.000000,13574.585740,666.000000,13574.585740,666.000000,13574.585740,666.000000,13574.585740,666.000000
40,16.772000,64.000000,10609.099443,406.000000,10609.099443,406.000000,10609.099443,406.000000,10609.099443,406.000000,10609.099443,406.000000,10609.099443,406.000000
40,30.000000,15.000000,12351.750524,781.000000,12351.750524,781.000000,12351.750524,781.000000,12351.750524,781.000000,12351.750524,781.000000,12351.750524,781.000000
40,30.000000,12.000000,10738.823260,521.000000,10738.823260,521.000000,10738.823260,521.000000,10738.823260,521.000000,10738.823260,521.000000,10738.823260,521.000000
40,30.000000,6.000000,10752.106584,664.000000,10752.106584,664.000000,10752.106584,664.000000,10752.106584,664.000000,10752.106584,664.000000,10752.106584,664.000000
40,30.000000,9.000000,11021.798492,467.000000,11021.798492,467.000000,11021.798492,467.000000,11021.798492,467.000000,11021.798492,467.000000,11021.798492,467.000000
40,5.649000,4096.000000,48329.424453,13774.000000,48352.941203,13773.000000,48302.208386,13777.000000,48344.853759,13763.000000,48345.611166,13780.000000,48425.605613,13778.000000
40,4.073000,262144.000000,60120.673125,31062.000000,60141.448395,31062.000000,60142.156995,31062.000000,60083.789153,31062.000000,60112.377943,31062.000000,60136.436742,31062.000000
40,7.918000,512.000000,37276.889597,11961.000000,37428.937348,11960.000000,38900.830595,11960.000000,37417.222425,11957.000000,37422.152437,11961.000000,37452.751528,11961.000000
40,4.639000,32768.000000,47782.841355,20890.000000,47735.756148,20890.000000,47739.002210,20890.000000,47806.716463,20890.000000,47790.539095,20890.000000,47783.524807,20890.000000
