arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
28,4.073000,262144,1786760.484684,701670.888133,147247.744299,147116.680353,147745.249869,147166.961082
28,5.649000,4096,2891774.093134,1187492.793505,507700.364258,507711.258888,507897.226195,506719.710729
28,7.918000,512,4413232.881265,2472215.472709,1813172.383691,1561002.599043,1510291.048810,1509727.971637
28,4.639000,32768,3596081.172082,1309278.428702,361583.214457,361518.531128,361787.198070,361503.182845
28,30.000000,6,11038641.179920,11038641.179920,11038641.179920,11038641.179920,11038641.179920,11038641.179920
28,30.000000,12,10840308.364701,10840308.364701,10840308.364701,10840308.364701,10840308.364701,10840308.364701
28,16.772000,64,11241198.754792,11241198.754792,11241198.754792,11241198.754792,11241198.754792,11241198.754792
28,30.000000,9,12413999.693156,12413999.693156,12413999.693156,12413999.693156,12413999.693156,12413999.693156
