Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
40,30.000000,15.000000,12136.545307,515.000000,12136.545307,515.000000,12136.545307,515.000000,12136.545307,515.000000,12136.545307,515.000000,12136.545307,515.000000
40,5.649000,4096.000000,41541.163116,12626.000000,41541.982957,12630.000000,41571.507490,12629.000000,41535.722854,12617.000000,41543.139759,12623.000000,41543.846873,12633.000000
40,30.000000,9.000000,9850.227307,378.000000,9850.227307,378.000000,9850.227307,378.000000,9850.227307,378.000000,9850.227307,378.000000,9850.227307,378.000000
40,30.000000,18.000000,11815.336982,515.000000,11815.336982,515.000000,11815.336982,515.000000,11815.336982,515.000000,11815.336982,515.000000,11815.336982,515.000000
40,30.000000,12.000000,10933.516543,687.000000,10933.516543,687.000000,10933.516543,687.000000,10933.516543,687.000000,10933.516543,687.000000,10933.516543,687.000000
40,16.772000,64.000000,10991.894878,574.000000,10991.894878,574.000000,10991.894878,574.000000,10991.894878,574.000000,10991.894878,574.000000,10991.894878,574.000000
40,4.073000,262144.000000,124677.423915,104983.000000,124663.222066,104983.000000,124662.636704,104983.000000,124624.988814,104983.000000,124645.194091,104983.000000,124663.418123,104983.000000
40,7.918000,512.000000,31150.556881,6001.000000,31154.183908,6001.000000,31115.150891,6001.000000,31476.462174,7080.000000,31127.810508,6000.000000,31076.074028,6000.000000
40,4.639000,32768.000000,92536.595329,53883.000000,92645.295277,53883.000000,92493.297400,53883.000000,92684.885764,53883.000000,92455.066297,53883.000000,92517.028438,53883.000000
40,30.000000,6.000000,9336.949662,365.000000,9336.949662,365.000000,9336.949662,365.000000,9336.949662,365.000000,9336.949662,365.000000,9336.949662,365.000000
