Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
36,16.772000,64.000000,14785.960199,579.000000,14785.960199,579.000000,14785.960199,579.000000,14785.960199,579.000000,14785.960199,579.000000,14785.960199,579.000000
36,30.000000,15.000000,16558.988556,611.000000,16558.988556,611.000000,16558.988556,611.000000,16558.988556,611.000000,16558.988556,611.000000,16558.988556,611.000000
36,30.000000,18.000000,20845.259653,866.000000,20845.259653,866.000000,20845.259653,866.000000,20845.259653,866.000000,20845.259653,866.000000,20845.259653,866.000000
36,30.000000,12.000000,15336.588832,662.000000,15336.588832,662.000000,15336.588832,662.000000,15336.588832,662.000000,15336.588832,662.000000,15336.588832,662.000000
36,30.000000,9.000000,14664.147299,628.000000,14664.147299,628.000000,14664.147299,628.000000,14664.147299,628.000000,14664.147299,628.000000,14664.147299,628.000000
36,30.000000,6.000000,13945.146790,531.000000,13945.146790,531.000000,13945.146790,531.000000,13945.146790,531.000000,13945.146790,531.000000,13945.146790,531.000000
36,4.639000,32768.000000,79479.722143,51112.000000,79480.492915,51112.000000,79496.874203,51112.000000,79477.862798,51112.000000,79473.625009,51112.000000,79479.448362,51112.000000
36,4.073000,262144.000000,65842.936500,42866.000000,65848.938944,42866.000000,65877.103906,42866.000000,66306.522281,42866.000000,65887.696606,42866.000000,65888.779485,42866.000000
36,5.649000,4096.000000,44484.466525,12546.000000,44502.042976,12546.000000,44536.003458,12546.000000,44537.696236,12546.000000,44536.246732,12546.000000,44486.191037,12546.000000
36,7.918000,512.000000,49341.116303,8810.000000,49375.518144,8809.000000,49342.462018,8810.000000,49330.033813,8810.000000,49330.529959,8810.000000,49354.390382,8808.000000
