Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
36,30.000000,18.000000,19635.652319,690.000000,19635.652319,690.000000,19635.652319,690.000000,19635.652319,690.000000,19635.652319,690.000000,19635.652319,690.000000
36,30.000000,6.000000,13396.779202,623.000000,13396.779202,623.000000,13396.779202,623.000000,13396.779202,623.000000,13396.779202,623.000000,13396.779202,623.000000
36,30.000000,15.000000,18588.652560,915.000000,18588.652560,915.000000,18588.652560,915.000000,18588.652560,915.000000,18588.652560,915.000000,18588.652560,915.000000
36,16.772000,64.000000,15080.930707,800.000000,15080.930707,800.000000,15080.930707,800.000000,15080.930707,800.000000,15080.930707,800.000000,15080.930707,800.000000
36,30.000000,12.000000,18444.184232,820.000000,18444.184232,820.000000,18444.184232,820.000000,18444.184232,820.000000,18444.184232,820.000000,18444.184232,820.000000
36,30.000000,9.000000,15482.752307,853.000000,15482.752307,853.000000,15482.752307,853.000000,15482.752307,853.000000,15482.752307,853.000000,15482.752307,853.000000
36,4.073000,262144.000000,44482.825753,16384.000000,44496.847383,16394.000000,44482.748802,16375.000000,44489.030041,16391.000000,44502.586060,16394.000000,44486.669318,16391.000000
36,5.649000,4096.000000,58236.176952,16086.000000,58233.929663,16113.000000,58233.766545,16116.000000,58231.749098,16110.000000,58228.084538,16104.000000,58325.851215,16117.000000
36,7.918000,512.000000,51567.104146,11524.000000,51556.476208,11521.000000,51538.732192,11525.000000,51546.210588,11522.000000,51555.599269,11525.000000,51550.399077,11524.000000
36,4.639000,32768.000000,88874.307660,43206.000000,90477.625521,43151.000000,90483.647031,43239.000000,90503.191739,43217.000000,88910.462703,43225.000000,90466.173794,43199.000000
