Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
28,30.000000,6.000000,1456524.733382,23835.000000,1456524.733382,23835.000000,1456524.733382,23835.000000,1456524.733382,23835.000000,1456524.733382,23835.000000,1456524.733382,23835.000000
28,30.000000,18.000000,1953386.777924,32928.000000,1953386.777924,32928.000000,1953386.777924,32928.000000,1953386.777924,32928.000000,1953386.777924,32928.000000,1953386.777924,32928.000000
28,7.918000,512.000000,363790.951627,38454.000000,363789.798812,38456.000000,363778.946363,38455.000000,363811.173894,38457.000000,363800.246466,38456.000000,363780.990860,38455.000000
28,30.000000,9.000000,1439139.235165,24559.000000,1439139.235165,24559.000000,1439139.235165,24559.000000,1439139.235165,24559.000000,1439139.235165,24559.000000,1439139.235165,24559.000000
28,30.000000,15.000000,2208913.578614,35139.000000,2208913.578614,35139.000000,2208913.578614,35139.000000,2208913.578614,35139.000000,2208913.578614,35139.000000,2208913.578614,35139.000000
28,5.649000,4096.000000,217897.222605,54645.000000,217802.160460,54644.000000,217756.393291,54645.000000,217840.068369,54647.000000,218332.095078,54647.000000,217753.480087,54648.000000
28,4.073000,262144.000000,176454.884047,121761.000000,176600.585950,121761.000000,176461.723793,121761.000000,176770.704578,121761.000000,176304.563636,121761.000000,176572.360736,121761.000000
28,4.639000,32768.000000,63520.227038,25001.000000,63562.417819,25001.000000,63505.034808,25001.000000,63527.592848,25001.000000,63516.697608,25001.000000,63519.655375,25001.000000
28,16.772000,64.000000,1092103.948573,17990.000000,1092103.948573,17990.000000,1092103.948573,17990.000000,1092103.948573,17990.000000,1092103.948573,17990.000000,1092103.948573,17990.000000
28,30.000000,12.000000,1072198.753964,17240.000000,1072198.753964,17240.000000,1072198.753964,17240.000000,1072198.753964,17240.000000,1072198.753964,17240.000000,1072198.753964,17240.000000
