Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
36,7.918000,512.000000,56007.235702,10850.000000,57097.318737,10847.000000,57072.625093,10849.000000,57067.119780,10846.000000,57068.543069,10846.000000,57140.980443,10849.000000
36,30.000000,6.000000,17369.482779,692.000000,17369.482779,692.000000,17369.482779,692.000000,17369.482779,692.000000,17369.482779,692.000000,17369.482779,692.000000
36,16.772000,64.000000,16953.580300,795.000000,16953.580300,795.000000,16953.580300,795.000000,16953.580300,795.000000,16953.580300,795.000000,16953.580300,795.000000
36,4.639000,32768.000000,70877.175557,21985.000000,70828.071688,21985.000000,70952.882140,21979.000000,70816.738565,21969.000000,70810.918155,22001.000000,70785.877391,21989.000000
36,30.000000,12.000000,17105.337646,800.000000,17105.337646,800.000000,17105.337646,800.000000,17105.337646,800.000000,17105.337646,800.000000,17105.337646,800.000000
36,30.000000,9.000000,14891.292691,695.000000,14891.292691,695.000000,14891.292691,695.000000,14891.292691,695.000000,14891.292691,695.000000,14891.292691,695.000000
36,30.000000,15.000000,19244.079531,793.000000,19244.079531,793.000000,19244.079531,793.000000,19244.079531,793.000000,19244.079531,793.000000,19244.079531,793.000000
36,5.649000,4096.000000,58811.208337,20119.000000,58908.245620,20114.000000,58916.009064,20119.000000,58909.554497,20114.000000,58909.646969,20119.000000,58915.429193,20122.000000
36,4.073000,262144.000000,83523.284939,41859.000000,83249.348910,41859.000000,83336.598029,41859.000000,83201.851842,41859.000000,83382.219825,41859.000000,83531.436879,41859.000000
36,30.000000,18.000000,22813.731676,1025.000000,22813.731676,1025.000000,22813.731676,1025.000000,22813.731676,1025.000000,22813.731676,1025.000000,22813.731676,1025.000000
