Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
26,30.000000,6.000000,2349384.152347,40742.000000,2349384.152347,40742.000000,2349384.152347,40742.000000,2349384.152347,40742.000000,2349384.152347,40742.000000,2349384.152347,40742.000000
26,5.649000,4096.000000,231697.653687,46767.000000,231707.901864,46749.000000,231664.586575,46761.000000,231625.695509,46757.000000,231621.637418,46772.000000,231691.314075,46783.000000
26,7.918000,512.000000,770125.650349,65951.000000,771614.503146,65953.000000,770142.942642,65946.000000,770107.010891,65953.000000,770112.190802,65955.000000,770088.326865,65954.000000
26,30.000000,18.000000,2730114.026742,45649.000000,2730114.026742,45649.000000,2730114.026742,45649.000000,2730114.026742,45649.000000,2730114.026742,45649.000000,2730114.026742,45649.000000
26,30.000000,9.000000,2897046.502396,49339.000000,2897046.502396,49339.000000,2897046.502396,49339.000000,2897046.502396,49339.000000,2897046.502396,49339.000000,2897046.502396,49339.000000
26,30.000000,15.000000,2944702.515629,48900.000000,2944702.515629,48900.000000,2944702.515629,48900.000000,2944702.515629,48900.000000,2944702.515629,48900.000000,2944702.515629,48900.000000
26,16.772000,64.000000,2635566.916890,45156.000000,2635566.916890,45156.000000,2635566.916890,45156.000000,2635566.916890,45156.000000,2635566.916890,45156.000000,2635566.916890,45156.000000
26,30.000000,12.000000,2346189.950591,39362.000000,2346189.950591,39362.000000,2346189.950591,39362.000000,2346189.950591,39362.000000,2346189.950591,39362.000000,2346189.950591,39362.000000
26,4.639000,32768.000000,94331.696561,39149.000000,94311.804691,39149.000000,94349.166933,39149.000000,94329.147574,39149.000000,94331.457897,39149.000000,94337.741525,39149.000000
26,4.073000,262144.000000,146339.752231,74336.000000,146317.631655,74336.000000,146217.638163,74336.000000,146184.785679,74336.000000,146578.488200,74336.000000,146283.696159,74336.000000
