Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
36,30.000000,9.000000,14885.215618,603.000000,14885.215618,603.000000,14885.215618,603.000000,14885.215618,603.000000,14885.215618,603.000000,14885.215618,603.000000
36,30.000000,12.000000,18016.803102,660.000000,18016.803102,660.000000,18016.803102,660.000000,18016.803102,660.000000,18016.803102,660.000000,18016.803102,660.000000
36,30.000000,6.000000,14438.368675,518.000000,14438.368675,518.000000,14438.368675,518.000000,14438.368675,518.000000,14438.368675,518.000000,14438.368675,518.000000
36,16.772000,64.000000,16350.976393,775.000000,16350.976393,775.000000,16350.976393,775.000000,16350.976393,775.000000,16350.976393,775.000000,16350.976393,775.000000
36,30.000000,18.000000,20825.232244,966.000000,20825.232244,966.000000,20825.232244,966.000000,20825.232244,966.000000,20825.232244,966.000000,20825.232244,966.000000
36,30.000000,15.000000,18419.953067,892.000000,18419.953067,892.000000,18419.953067,892.000000,18419.953067,892.000000,18419.953067,892.000000,18419.953067,892.000000
36,4.073000,262144.000000,30094.538691,12205.000000,30086.827334,12205.000000,30095.215866,12205.000000,30090.398801,12205.000000,30078.707103,12205.000000,30097.649559,12205.000000
36,5.649000,4096.000000,57071.665422,18901.000000,57040.730500,18901.000000,57069.199074,18901.000000,57076.855546,18901.000000,57098.453070,18901.000000,57066.260636,18901.000000
36,7.918000,512.000000,68619.586978,14827.000000,68632.312944,14828.000000,68627.475314,14829.000000,68640.144843,14829.000000,68615.683207,14824.000000,68635.059656,14828.000000
36,4.639000,32768.000000,82064.649606,21881.000000,82064.920874,21881.000000,82063.266057,21881.000000,82055.693434,21881.000000,82057.581618,21881.000000,82072.225935,21881.000000
