Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
30,30.000000,12.000000,736086.960209,14371.000000,736086.960209,14371.000000,736086.960209,14371.000000,736086.960209,14371.000000,736086.960209,14371.000000,736086.960209,14371.000000
30,30.000000,15.000000,279293.855693,6118.000000,279293.855693,6118.000000,279293.855693,6118.000000,279293.855693,6118.000000,279293.855693,6118.000000,279293.855693,6118.000000
30,4.073000,262144.000000,54611.685132,27536.000000,54624.615010,27536.000000,54624.998014,27536.000000,54568.271257,27536.000000,54626.767614,27536.000000,54621.612938,27536.000000
30,30.000000,18.000000,1057758.268338,17952.000000,1057758.268338,17952.000000,1057758.268338,17952.000000,1057758.268338,17952.000000,1057758.268338,17952.000000,1057758.268338,17952.000000
30,30.000000,6.000000,219202.495798,3955.000000,219202.495798,3955.000000,219202.495798,3955.000000,219202.495798,3955.000000,219202.495798,3955.000000,219202.495798,3955.000000
30,30.000000,9.000000,455228.576313,8387.000000,455228.576313,8387.000000,455228.576313,8387.000000,455228.576313,8387.000000,455228.576313,8387.000000,455228.576313,8387.000000
30,4.639000,32768.000000,121001.384761,53977.000000,121076.454561,53977.000000,121047.058758,53977.000000,121025.910015,53977.000000,121072.000673,53977.000000,121061.355539,53977.000000
30,7.918000,512.000000,139701.488804,18445.000000,139750.425874,18450.000000,139671.494923,18450.000000,139639.932526,18451.000000,139696.870513,18444.000000,139699.496964,18449.000000
30,5.649000,4096.000000,150632.725966,35179.000000,150519.967513,35179.000000,150589.144625,35179.000000,150538.159445,35179.000000,150654.060579,35179.000000,150512.396971,35179.000000
30,16.772000,64.000000,300210.557136,6328.000000,300210.557136,6328.000000,300210.557136,6328.000000,300210.557136,6328.000000,300210.557136,6328.000000,300210.557136,6328.000000
