Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
20,30.000000,6.000000,6220997.443596,106914.000000,6220997.443596,106914.000000,6220997.443596,106914.000000,6220997.443596,106914.000000,6220997.443596,106914.000000,6220997.443596,106914.000000
20,5.649000,4096.000000,775923.646941,107378.000000,775121.910946,107346.000000,776251.471995,107393.000000,775215.252173,107336.000000,775352.930224,107384.000000,776068.245182,107372.000000
20,16.772000,64.000000,6057582.437102,105590.000000,6057582.437102,105590.000000,6057582.437102,105590.000000,6057582.437102,105590.000000,6057582.437102,105590.000000,6057582.437102,105590.000000
20,30.000000,9.000000,5856427.045629,103669.000000,5856427.045629,103669.000000,5856427.045629,103669.000000,5856427.045629,103669.000000,5856427.045629,103669.000000,5856427.045629,103669.000000
20,4.073000,262144.000000,306763.725890,110570.000000,306875.329614,110530.000000,306806.039150,110375.000000,306775.141512,110439.000000,307773.508001,110530.000000,307961.902176,110685.000000
20,30.000000,18.000000,6332163.697188,108107.000000,6332163.697188,108107.000000,6332163.697188,108107.000000,6332163.697188,108107.000000,6332163.697188,108107.000000,6332163.697188,108107.000000
20,30.000000,15.000000,6091068.652465,105709.000000,6091068.652465,105709.000000,6091068.652465,105709.000000,6091068.652465,105709.000000,6091068.652465,105709.000000,6091068.652465,105709.000000
20,4.639000,32768.000000,367194.656773,97804.000000,367189.305761,97785.000000,367186.733279,97894.000000,367268.569968,97840.000000,367181.433402,97844.000000,367235.816626,97825.000000
20,7.918000,512.000000,1752180.246849,111156.000000,1751805.182170,111150.000000,1752918.535991,111151.000000,1752269.540892,111154.000000,1752935.025493,111156.000000,1752447.075331,111154.000000
20,30.000000,12.000000,5814871.278975,101392.000000,5814871.278975,101392.000000,5814871.278975,101392.000000,5814871.278975,101392.000000,5814871.278975,101392.000000,5814871.278975,101392.000000
