Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
30,30.000000,9.000000,308906.276416,6360.000000,308906.276416,6360.000000,308906.276416,6360.000000,308906.276416,6360.000000,308906.276416,6360.000000,308906.276416,6360.000000
30,30.000000,15.000000,547556.253392,9698.000000,547556.253392,9698.000000,547556.253392,9698.000000,547556.253392,9698.000000,547556.253392,9698.000000,547556.253392,9698.000000
30,4.639000,32768.000000,119538.034972,65182.000000,119559.052175,65182.000000,119540.512689,65182.000000,119540.791833,65182.000000,119515.430309,65182.000000,119567.021310,65182.000000
30,7.918000,512.000000,189479.286620,21162.000000,192512.266697,21165.000000,189570.108696,21164.000000,189957.947470,21163.000000,189487.913272,21166.000000,189552.943285,21164.000000
30,16.772000,64.000000,555264.426800,9629.000000,555264.426800,9629.000000,555264.426800,9629.000000,555264.426800,9629.000000,555264.426800,9629.000000,555264.426800,9629.000000
30,4.073000,262144.000000,39726.753416,28783.000000,39727.391608,28783.000000,39726.644107,28783.000000,39726.285253,28783.000000,39752.124673,28783.000000,39715.472010,28783.000000
30,30.000000,6.000000,432128.315778,7054.000000,432128.315778,7054.000000,432128.315778,7054.000000,432128.315778,7054.000000,432128.315778,7054.000000,432128.315778,7054.000000
30,30.000000,12.000000,693518.093790,9973.000000,693518.093790,9973.000000,693518.093790,9973.000000,693518.093790,9973.000000,693518.093790,9973.000000,693518.093790,9973.000000
30,5.649000,4096.000000,153052.287017,37279.000000,152967.687509,37279.000000,152943.468314,37279.000000,153033.512516,37279.000000,153079.520302,37279.000000,153058.599301,37279.000000
30,30.000000,18.000000,735786.856735,11756.000000,735786.856735,11756.000000,735786.856735,11756.000000,735786.856735,11756.000000,735786.856735,11756.000000,735786.856735,11756.000000
