arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
28,30.000000,6,1515589.905486,1515589.905486,1515589.905486,1515589.905486,1515589.905486,1515589.905486
28,30.000000,12,1621848.030218,1621848.030218,1621848.030218,1621848.030218,1621848.030218,1621848.030218
28,7.918000,512,386103.833797,389541.052190,287746.631562,213504.582255,214439.823748,213304.005314
28,30.000000,9,1564207.051152,1564207.051152,1564207.051152,1564207.051152,1564207.051152,1564207.051152
28,16.772000,64,1122896.720727,1122896.720727,1122896.720727,1122896.720727,1122896.720727,1122896.720727
28,4.639000,32768,475478.895591,62306.881610,62264.653440,62314.342964,62319.429908,62244.792039
28,4.073000,262144,528699.725033,392517.251467,132627.964857,223237.572149,223237.780004,132626.755400
28,5.649000,4096,403345.327052,100436.418335,99503.969006,99520.076879,108545.241328,100408.329480
