Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
34,4.073000,262144.000000,45488.363622,25989.000000,45481.311261,25989.000000,45500.269966,25989.000000,45478.406832,25989.000000,45501.314838,25989.000000,45495.413549,25989.000000
34,5.649000,4096.000000,53764.529813,17805.000000,53192.698832,17805.000000,53200.643483,17805.000000,53215.580764,17805.000000,53217.570867,17805.000000,53213.584497,17805.000000
34,7.918000,512.000000,85741.880659,15901.000000,85757.803721,15892.000000,85774.418617,15901.000000,85909.830398,15900.000000,85763.307306,15899.000000,85741.484084,15899.000000
34,16.772000,64.000000,18542.438809,610.000000,18542.438809,610.000000,18542.438809,610.000000,18542.438809,610.000000,18542.438809,610.000000,18542.438809,610.000000
34,4.639000,32768.000000,78715.382728,42961.000000,78689.320559,42961.000000,78733.143288,42961.000000,78728.985107,42961.000000,78737.603875,42961.000000,78712.661720,42961.000000
34,30.000000,15.000000,26521.934526,1043.000000,26521.934526,1043.000000,26521.934526,1043.000000,26521.934526,1043.000000,26521.934526,1043.000000,26521.934526,1043.000000
34,30.000000,18.000000,28642.861816,926.000000,28642.861816,926.000000,28642.861816,926.000000,28642.861816,926.000000,28642.861816,926.000000,28642.861816,926.000000
34,30.000000,9.000000,23125.628705,999.000000,23125.628705,999.000000,23125.628705,999.000000,23125.628705,999.000000,23125.628705,999.000000,23125.628705,999.000000
34,30.000000,6.000000,20694.805121,682.000000,20694.805121,682.000000,20694.805121,682.000000,20694.805121,682.000000,20694.805121,682.000000,20694.805121,682.000000
34,30.000000,12.000000,24662.935308,918.000000,24662.935308,918.000000,24662.935308,918.000000,24662.935308,918.000000,24662.935308,918.000000,24662.935308,918.000000
