arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
40,7.918000,512,29504.086209,28950.202227,29122.558044,29128.243854,29133.941203,29120.745097
40,30.000000,12,10902.804272,10902.804272,10902.804272,10902.804272,10902.804272,10902.804272
40,30.000000,9,9934.254426,9934.254426,9934.254426,9934.254426,9934.254426,9934.254426
40,16.772000,64,10141.504819,10141.504819,10141.504819,10141.504819,10141.504819,10141.504819
40,30.000000,6,9836.521082,9836.521082,9836.521082,9836.521082,9836.521082,9836.521082
40,5.649000,4096,30910.527705,28878.304105,28703.789924,28704.469635,29782.784675,28556.688709
40,4.073000,262144,1229191.468076,182239.537003,182236.835868,182301.496236,182548.287973,182297.996569
40,4.639000,32768,45786.563859,40810.469515,40855.632219,40861.147304,40844.669065,40839.806403
