frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
32,437378.831677,437378.831677,437378.831677,437378.831677,437378.831677,437378.831677,160811.000000,160811.000000,160811.000000,160811.000000,160811.000000,160811.000000
4,418119.048033,418119.048033,418119.048033,418119.048033,418119.048033,418119.048033,188732.000000,188732.000000,188732.000000,188732.000000,188732.000000,188732.000000
8,425867.717041,425867.717041,425867.717041,425867.717041,425867.717041,425867.717041,150882.000000,150882.000000,150882.000000,150882.000000,150882.000000,150882.000000
16,433725.973760,433725.973760,433725.973760,433725.973760,433725.973760,433725.973760,200559.000000,200559.000000,200559.000000,200559.000000,200559.000000,200559.000000
128,481881.966748,456328.136218,481881.966748,481881.966748,481881.966748,481881.966748,266341.000000,136460.000000,266341.000000,266341.000000,266341.000000,266341.000000
2048,593426.447614,598523.311183,600090.544794,593426.447614,593426.447614,593426.447614,225132.000000,225132.000000,225132.000000,225132.000000,225132.000000,225132.000000
1024,635813.778241,635813.778241,635813.778241,635813.778241,635813.778241,635813.778241,245473.000000,245473.000000,245473.000000,245473.000000,245473.000000,245473.000000
512,489263.871389,526538.158681,489263.871389,489263.871389,489263.871389,489263.871389,258623.000000,127096.000000,258623.000000,258623.000000,258623.000000,258623.000000
2,284794.328118,284794.328118,284794.328118,284794.328118,284794.328118,284794.328118,173456.000000,173456.000000,173456.000000,173456.000000,173456.000000,173456.000000
16384,633470.040994,990188.797891,923466.911376,920494.939864,920494.939864,633470.040994,213146.000000,100020.000000,138482.000000,151180.000000,151180.000000,213146.000000
64,983633.140144,983633.140144,983633.140144,983633.140144,983633.140144,983633.140144,298992.000000,298992.000000,298992.000000,298992.000000,298992.000000,298992.000000
256,510707.954559,596082.621949,575213.101203,510707.954559,510707.954559,510707.954559,273590.000000,135124.000000,135124.000000,273590.000000,273590.000000,273590.000000
4096,470368.986977,450542.500369,459858.343628,462097.028971,470368.986977,470368.986977,197555.000000,89402.000000,89402.000000,93357.000000,197555.000000,197555.000000
65536,686641.360496,686641.360496,686641.360496,686641.360496,686641.360496,686641.360496,244858.000000,244858.000000,244858.000000,244858.000000,244858.000000,244858.000000
8192,771627.404128,1025023.437798,1054542.108829,971579.587720,771627.404128,771627.404128,255980.000000,82578.000000,82578.000000,110571.000000,255980.000000,255980.000000
32768,933883.310952,1188360.088378,1042279.265924,933883.310952,933883.310952,933883.310952,205092.000000,128174.000000,149851.000000,205092.000000,205092.000000,205092.000000
