frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
16,128369.068790,135603.944054,135172.890226,135178.935112,135172.655367,135172.655367,38868.000000,60121.000000,60121.000000,60121.000000,60121.000000,60121.000000
65536,576475.435487,576475.435487,576475.435487,576475.435487,576475.435487,576475.435487,168896.000000,168896.000000,168896.000000,168896.000000,168896.000000,168896.000000
2,162673.151509,151751.411071,151857.075492,151857.075492,151857.075492,151857.075492,36713.000000,52435.000000,64623.000000,64623.000000,64623.000000,64623.000000
32,345874.396536,331596.230844,332050.907240,332050.907240,332050.907240,332050.907240,93928.000000,116611.000000,116611.000000,116611.000000,116611.000000,116611.000000
4,282346.987499,275132.096072,280207.631727,281108.031266,280207.631727,280207.631727,75575.000000,75575.000000,119732.000000,119732.000000,119732.000000,119732.000000
2048,280743.048977,280136.394824,235077.127401,213580.315172,212950.869846,213470.950616,54377.000000,54377.000000,66879.000000,113551.000000,113551.000000,113551.000000
1024,757100.018796,762893.572164,754750.275057,855039.246067,855039.246067,855039.246067,79243.000000,90100.000000,134263.000000,290585.000000,290585.000000,290585.000000
64,768313.843639,770853.181549,626383.652825,626416.854059,626127.035073,626383.652825,106679.000000,119622.000000,251581.000000,251581.000000,251581.000000,251581.000000
8192,610134.026512,596029.747554,532510.260787,481243.655480,479283.180561,492013.838459,100012.000000,103635.000000,110181.000000,209667.000000,209667.000000,209667.000000
32768,752394.273110,752394.273110,756542.610903,770206.697288,800302.627629,757740.127241,139144.000000,139144.000000,139144.000000,139144.000000,139144.000000,139144.000000
8,608648.656457,584860.171629,566881.655688,565647.411165,565647.411165,566881.655688,132697.000000,146158.000000,276896.000000,276896.000000,276896.000000,276896.000000
128,628479.654537,582903.409025,571591.325535,574231.957020,596280.556145,573965.723267,75168.000000,95547.000000,181870.000000,279554.000000,272400.000000,279554.000000
4096,1046052.592452,1044777.736099,1056534.524336,1039525.893467,747357.008452,564172.743077,99676.000000,99676.000000,101034.000000,112336.000000,182807.000000,270949.000000
256,796702.900657,817917.011576,820723.340777,681368.495934,693044.736774,681368.495934,93768.000000,125748.000000,171037.000000,297915.000000,258577.000000,297915.000000
512,982220.257676,1017399.903212,805592.642638,805590.461462,806274.030010,805590.461462,131717.000000,173605.000000,257654.000000,257654.000000,257654.000000,257654.000000
16384,1736579.228977,1767301.089016,1762818.007716,1783197.087118,1852368.241134,1068780.905400,114430.000000,114430.000000,116637.000000,121240.000000,123389.000000,233995.000000
