frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
2,309164.722674,264923.650988,250659.398605,250659.398605,250659.398605,250659.398605,77783.000000,130114.000000,131546.000000,131546.000000,131546.000000,131546.000000
4,358854.283226,246784.818476,243666.879867,240060.800297,239835.037830,239898.189483,57121.000000,150281.000000,120033.000000,150281.000000,150281.000000,150281.000000
16,469309.867144,431428.103702,407133.043185,403402.097221,403402.097221,403402.097221,67861.000000,104596.000000,121722.000000,176798.000000,176798.000000,176798.000000
32768,496664.209107,496680.793388,486688.373871,477537.714084,441641.429198,360773.736692,148403.000000,148403.000000,150896.000000,153012.000000,159882.000000,175021.000000
8,394789.489812,315360.911368,315710.046939,316863.189034,316863.189034,316250.600901,89243.000000,116152.000000,116152.000000,116152.000000,116152.000000,116152.000000
512,489247.455206,420731.458969,482199.314112,396509.885237,400281.179754,398381.782628,89944.000000,150438.000000,126656.000000,191251.000000,191251.000000,191251.000000
32,356510.359394,345624.185158,290018.616454,290018.616454,290498.820874,290498.820874,91204.000000,98283.000000,132042.000000,132042.000000,132042.000000,132042.000000
64,726933.718811,671326.462947,627331.812467,627331.812467,643635.805799,627332.558272,94869.000000,249641.000000,255925.000000,255925.000000,249641.000000,255925.000000
1024,828057.686754,811203.193812,793453.660985,653887.466610,521770.825001,520963.559384,65612.000000,77018.000000,138633.000000,162174.000000,206354.000000,206354.000000
128,442535.787505,416970.142041,354820.190003,460636.537038,448819.664803,399197.300253,76413.000000,110562.000000,158619.000000,128101.000000,152336.000000,292709.000000
4096,1292144.544606,1237224.006914,1199908.367287,1125329.193640,746830.636876,730727.026903,67071.000000,69555.000000,102587.000000,133996.000000,251253.000000,266220.000000
2048,852108.542685,841170.689001,850686.338802,788330.286064,793510.819769,650079.148350,66868.000000,77891.000000,68567.000000,89891.000000,210983.000000,267565.000000
16384,1035845.889853,1018302.330257,1007243.512331,973350.202335,1026255.084496,953074.017026,113466.000000,116793.000000,120272.000000,138952.000000,138952.000000,138952.000000
256,969835.416859,925806.047799,923178.790884,923204.821647,923204.821647,923213.606105,142105.000000,192078.000000,277065.000000,277065.000000,277065.000000,277065.000000
8192,1555292.455467,1563756.511601,1661113.250904,1538156.199482,1672825.428670,1009269.768750,100166.000000,103194.000000,81558.000000,98457.000000,91422.000000,297118.000000
65536,1157446.546609,1157446.546609,1157446.546609,1157446.546609,1157446.546609,1157446.546609,231712.000000,231712.000000,231712.000000,231712.000000,231712.000000,231712.000000
