frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
32,109689.681201,109653.403463,109689.681201,109689.681201,109689.681201,109689.681201,46398.000000,46398.000000,46398.000000,46398.000000,46398.000000,46398.000000
4,135211.920939,138358.347388,135211.920939,135211.920939,135211.920939,135211.920939,72388.000000,72388.000000,72388.000000,72388.000000,72388.000000,72388.000000
16,86926.801747,99985.020348,92679.091002,92679.091002,86926.801747,86926.801747,31851.000000,31851.000000,31851.000000,31851.000000,31851.000000,31851.000000
512,187930.724327,193489.859980,195502.117318,187930.724327,187930.724327,187930.724327,136842.000000,136842.000000,136842.000000,136842.000000,136842.000000,136842.000000
16384,180301.319823,316937.256453,180301.319823,180301.319823,180301.319823,180301.319823,116653.000000,87308.000000,116653.000000,116653.000000,116653.000000,116653.000000
8192,239799.351321,238831.806211,239799.441328,239799.351321,239799.351321,239799.351321,109838.000000,111272.000000,109838.000000,109838.000000,109838.000000,109838.000000
4096,142023.481097,166632.616732,142023.481097,142023.481097,142023.481097,142023.481097,59408.000000,43034.000000,59408.000000,59408.000000,59408.000000,59408.000000
1024,221217.239319,365511.783063,221217.239319,221217.239319,221217.239319,221217.239319,128640.000000,118750.000000,128640.000000,128640.000000,128640.000000,128640.000000
2,227390.339612,343666.934336,227390.339612,227390.339612,227390.339612,227390.339612,91216.000000,90427.000000,91216.000000,91216.000000,91216.000000,91216.000000
64,238820.871157,438849.557345,437854.170955,238820.871157,238820.871157,238820.871157,141748.000000,126372.000000,140162.000000,141748.000000,141748.000000,141748.000000
32768,392864.490164,728387.483254,392865.950866,392864.490164,392864.490164,392864.490164,279163.000000,279163.000000,279163.000000,279163.000000,279163.000000,279163.000000
256,360692.016798,633510.096719,602765.211950,360692.016798,360692.016798,360692.016798,249543.000000,150246.000000,194371.000000,249543.000000,249543.000000,249543.000000
8,264069.899937,1964251.314914,264069.899937,264069.899937,264069.899937,264069.899937,249244.000000,216724.000000,249244.000000,249244.000000,249244.000000,249244.000000
2048,471653.575186,544731.475504,521897.236751,471653.575186,471653.575186,471653.575186,237955.000000,223436.000000,223436.000000,237955.000000,237955.000000,237955.000000
128,301274.939072,1419540.420223,918339.153050,301274.939072,301274.939072,301274.939072,271748.000000,203259.000000,237093.000000,271748.000000,271748.000000,271748.000000
65536,419273.652423,2657818.997373,419273.652423,419273.652423,419273.652423,419273.652423,315058.000000,170376.000000,315058.000000,315058.000000,315058.000000,315058.000000
