frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
8,94286.769157,94286.769157,94286.769157,94286.769157,94286.769157,94286.769157,35839.000000,35839.000000,35839.000000,35839.000000,35839.000000,35839.000000
512,176070.566402,172344.687206,172344.687206,172344.687206,172344.687206,172344.687206,78126.000000,78126.000000,78126.000000,78126.000000,78126.000000,78126.000000
1024,167662.603490,167662.603490,167662.603490,167662.603490,167662.603490,167662.603490,97456.000000,97456.000000,97456.000000,97456.000000,97456.000000,97456.000000
65536,595018.708450,595018.708450,595018.708450,595018.708450,595018.708450,595018.708450,139998.000000,139998.000000,139998.000000,139998.000000,139998.000000,139998.000000
32,119814.624913,119814.624913,119814.624913,119814.624913,119814.624913,119814.624913,66004.000000,66004.000000,66004.000000,66004.000000,66004.000000,66004.000000
8192,177500.461188,176674.323961,176674.323961,176674.323961,177500.461188,176674.323961,93099.000000,93099.000000,93099.000000,93099.000000,93099.000000,93099.000000
16,138750.414284,138750.414284,138750.414284,138750.414284,138750.414284,138750.414284,83242.000000,83242.000000,83242.000000,83242.000000,83242.000000,83242.000000
256,248372.206164,248372.206164,248372.206164,248372.206164,248372.206164,248372.206164,157222.000000,157222.000000,157222.000000,157222.000000,157222.000000,157222.000000
2048,597114.334955,566932.291342,566932.291342,566932.291342,566932.291342,566932.291342,218460.000000,252773.000000,252773.000000,252773.000000,252773.000000,252773.000000
64,426623.887157,426623.887157,426623.887157,426623.887157,426623.887157,426623.887157,232529.000000,232529.000000,232529.000000,232529.000000,232529.000000,232529.000000
4,413906.718210,413906.718210,413906.718210,413906.718210,413906.718210,413906.718210,255070.000000,255070.000000,255070.000000,255070.000000,255070.000000,255070.000000
2,540438.271205,554846.244827,554846.244827,554846.244827,554846.244827,554846.244827,219128.000000,262993.000000,262993.000000,262993.000000,262993.000000,262993.000000
16384,672375.902503,672467.336604,672375.902503,672375.902503,672375.902503,672467.336604,210657.000000,210657.000000,210657.000000,210657.000000,210657.000000,210657.000000
32768,418864.410290,418864.410290,418864.410290,418864.410290,418864.410290,418864.410290,186197.000000,186197.000000,186197.000000,186197.000000,186197.000000,186197.000000
128,469606.296991,469606.296991,469606.296991,469606.296991,469606.296991,469606.296991,260848.000000,260848.000000,260848.000000,260848.000000,260848.000000,260848.000000
4096,675125.274831,675125.274831,675125.274831,675125.274831,675125.274831,675125.274831,319002.000000,319002.000000,319002.000000,319002.000000,319002.000000,319002.000000
