frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
2,120605.793472,118803.341561,104203.678198,104203.678198,109566.812795,104203.678198,40687.000000,33220.000000,40687.000000,40687.000000,40687.000000,40687.000000
16384,653986.632548,655633.061411,662653.674372,696952.685873,735395.434786,598697.689616,63555.000000,63555.000000,65030.000000,67206.000000,71795.000000,132052.000000
64,242569.136411,231831.703352,252881.164239,250341.950522,250977.783549,250305.265074,53053.000000,65399.000000,90416.000000,118144.000000,118144.000000,118144.000000
32768,1321014.113279,1321010.694398,1317693.827170,1311126.692583,1272245.934971,1121914.002656,76464.000000,76464.000000,76464.000000,76464.000000,76464.000000,142688.000000
16,475687.184585,489711.352908,446658.495093,446658.495093,457197.003421,446651.386336,140444.000000,164955.000000,199546.000000,199546.000000,199546.000000,199546.000000
32,489674.086809,504286.067608,537020.398628,529276.505038,570142.063997,569814.184476,84275.000000,96811.000000,153413.000000,179288.000000,253634.000000,253634.000000
128,366738.170007,322311.891921,286601.975473,287937.258437,284458.375363,287937.258437,79961.000000,77432.000000,127106.000000,127106.000000,127106.000000,127106.000000
8,467457.951953,363695.309772,328816.933033,334073.831982,334954.860362,330951.902478,119884.000000,123956.000000,227198.000000,247966.000000,247966.000000,247966.000000
2048,649052.091313,648591.147986,634820.845925,636133.519258,648724.529274,670355.155996,101698.000000,101698.000000,108898.000000,118793.000000,115775.000000,278527.000000
4,587889.673067,533427.063906,544878.826214,544878.826214,566408.292712,544878.826214,118807.000000,167185.000000,296498.000000,296498.000000,271178.000000,296498.000000
1024,696629.316720,677681.203540,676026.920352,674197.047933,698282.085263,724023.389218,128837.000000,128837.000000,185311.000000,185311.000000,208678.000000,262217.000000
8192,778296.983060,796735.728155,747406.953525,609691.357373,579873.483020,526063.598544,115997.000000,140928.000000,122874.000000,177378.000000,177378.000000,228623.000000
512,1191615.186048,1109452.198734,976665.874252,907894.194071,1053200.932696,910384.025263,96086.000000,131457.000000,225947.000000,257536.000000,257536.000000,285502.000000
256,1333592.739614,1148328.131886,1073650.874904,1087006.617619,1087006.617619,1087006.617619,98830.000000,163080.000000,231935.000000,292635.000000,292635.000000,292635.000000
4096,1231540.071344,1224891.018600,1179672.070905,1063280.049909,1063280.049909,1067584.546681,139470.000000,140618.000000,140618.000000,284901.000000,284901.000000,284901.000000
65536,893102.146311,902532.093983,911011.043827,931574.750780,982254.132406,908028.186431,81859.000000,90380.000000,90380.000000,84179.000000,84179.000000,90380.000000
