frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
2,284582.473427,306815.045578,306649.084576,284584.995864,284582.473427,284582.473427,173456.000000,84716.000000,84716.000000,173456.000000,173456.000000,173456.000000
32,437622.504926,403130.906890,401445.957699,398548.227052,437622.504926,437622.504926,160811.000000,87991.000000,90648.000000,117739.000000,160811.000000,160811.000000
8,425936.752236,490181.529230,416363.430904,425936.752236,425936.752236,425936.752236,150882.000000,104477.000000,124648.000000,150882.000000,150882.000000,150882.000000
4,418551.256150,425160.003128,397113.338250,418551.256150,418551.256150,418551.256150,188732.000000,129449.000000,144174.000000,188732.000000,188732.000000,188732.000000
512,500969.736463,537958.657733,528088.529502,508858.433854,493090.956318,500969.736463,258623.000000,83870.000000,93300.000000,146696.000000,146696.000000,258623.000000
128,482100.794069,435867.524741,431791.350665,455587.940312,455587.940312,482100.794069,266341.000000,89162.000000,102038.000000,136460.000000,136460.000000,266341.000000
256,510759.751720,596510.777872,563736.183380,566358.179427,572787.349623,510759.751720,273590.000000,88049.000000,104769.000000,115918.000000,135124.000000,273590.000000
16,435976.718446,487401.519594,438248.400495,435976.718446,435976.718446,435976.718446,200559.000000,136804.000000,200559.000000,200559.000000,200559.000000,200559.000000
4096,470859.431459,475510.892179,443628.582399,436925.041781,447582.878571,448291.982036,197555.000000,58353.000000,75703.000000,89402.000000,89402.000000,89402.000000
1024,635830.620363,679184.089728,665266.730192,639100.412136,635830.620363,635830.620363,245473.000000,100913.000000,95729.000000,136681.000000,245473.000000,245473.000000
8192,763997.279489,1070173.200166,1057401.015221,1051953.644940,1014746.141413,945960.117978,255980.000000,64896.000000,67465.000000,69607.000000,82578.000000,96419.000000
2048,595511.806227,887988.171851,825582.163756,777744.320546,598174.500884,599002.804764,225132.000000,77027.000000,96228.000000,133661.000000,225132.000000,225132.000000
16384,606769.158621,1064577.004808,1037051.359404,1054148.792369,969064.946720,952309.501085,213146.000000,91624.000000,102277.000000,98138.000000,115633.000000,140534.000000
65536,688806.925934,729858.592712,729858.592712,688806.925934,688806.925934,688806.925934,244858.000000,228835.000000,228835.000000,244858.000000,244858.000000,244858.000000
64,983636.840181,1270934.148470,1106765.430511,983636.840181,983636.840181,983636.840181,298992.000000,170873.000000,266519.000000,298992.000000,298992.000000,298992.000000
32768,925705.999340,1249872.951107,1225540.032754,1159040.638579,993508.562949,927436.089397,213828.000000,128174.000000,128174.000000,128174.000000,147493.000000,213828.000000
