frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
4,164894.000788,164894.000788,164894.000788,164894.000788,164894.000788,164894.000788,61475.000000,61475.000000,61475.000000,61475.000000,61475.000000,61475.000000
32,123498.443387,123498.443387,123498.443387,123498.443387,123498.443387,123498.443387,37539.000000,37539.000000,37539.000000,37539.000000,37539.000000,37539.000000
16,97545.686850,100220.975245,97545.686850,97545.686850,97545.686850,97545.686850,25953.000000,25953.000000,25953.000000,25953.000000,25953.000000,25953.000000
16384,189576.374187,189576.374187,189576.374187,189576.374187,189576.374187,189576.374187,116653.000000,116653.000000,116653.000000,116653.000000,116653.000000,116653.000000
512,186503.778474,186503.778474,186503.778474,186503.778474,186503.778474,186503.778474,136842.000000,136842.000000,136842.000000,136842.000000,136842.000000,136842.000000
4096,147121.880354,147121.880354,147121.880354,147121.880354,147121.880354,147121.880354,58028.000000,58028.000000,58028.000000,58028.000000,58028.000000,58028.000000
2,242009.114337,242009.114337,242009.114337,242009.114337,242009.114337,242009.114337,90427.000000,90427.000000,90427.000000,90427.000000,90427.000000,90427.000000
8192,238510.568361,238510.568361,238510.568361,238510.568361,238510.568361,238510.568361,109838.000000,109838.000000,109838.000000,109838.000000,109838.000000,109838.000000
64,273370.796535,273370.796535,273370.796535,273370.796535,273370.796535,273370.796535,140181.000000,140181.000000,140181.000000,140181.000000,140181.000000,140181.000000
1024,246394.223201,246394.223201,246394.223201,246394.223201,246394.223201,246394.223201,128640.000000,128640.000000,128640.000000,128640.000000,128640.000000,128640.000000
32768,414995.524786,414995.524786,414995.524786,414995.524786,414995.524786,414995.524786,279163.000000,279163.000000,279163.000000,279163.000000,279163.000000,279163.000000
256,366467.454245,366467.454245,366467.454245,366467.454245,366467.454245,366467.454245,249543.000000,249543.000000,249543.000000,249543.000000,249543.000000,249543.000000
2048,471894.891305,471894.891305,471894.891305,471894.891305,471894.891305,471894.891305,237955.000000,237955.000000,237955.000000,237955.000000,237955.000000,237955.000000
128,341078.416564,341078.416564,341078.416564,341078.416564,341078.416564,341078.416564,271748.000000,271748.000000,271748.000000,271748.000000,271748.000000,271748.000000
8,290366.261361,290366.261361,290366.261361,290366.261361,290366.261361,290366.261361,249244.000000,249244.000000,249244.000000,249244.000000,249244.000000,249244.000000
65536,441304.513819,441304.513819,441304.513819,441304.513819,441304.513819,441304.513819,315058.000000,315058.000000,315058.000000,315058.000000,315058.000000,315058.000000
