arrival_rate,bp_parameter,c,RMLF_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/SETF_L2_Norm,RDYNAMIC_L2_Norm/RR_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
20,"{'L': 16.772, 'H': 64}",8192,2.112414644870897,1.0091090248167591,0.4331000493950869,0.3259503918109219,0.4777040470094034
20,"{'L': 7.918, 'H': 512}",8192,1.123963839707038,1.1277705686569464,0.9237876520149251,0.26481958737100736,1.003386878487924
20,"{'L': 5.649, 'H': 4096}",8192,0.3770517123665239,0.5184168781642521,1.273471830793279,0.17119976523482922,1.3749224871847556
20,"{'L': 4.639, 'H': 32768}",8192,0.35298919434614656,0.5207827462931116,1.427811579922627,0.09829545364494163,1.4753503921211373
20,"{'L': 4.073, 'H': 262144}",8192,0.18488078588159004,0.22010035627065586,1.0612539288216316,0.060331048250504477,1.1904988137145995
22,"{'L': 16.772, 'H': 64}",8192,2.4294702639251025,1.0379850003829,0.38650914655326624,0.2658001410616962,0.42724746040147454
22,"{'L': 7.918, 'H': 512}",8192,1.0634483281080225,1.1221728613362416,0.9469252582916091,0.2274151536259477,1.0552208618661294
22,"{'L': 5.649, 'H': 4096}",8192,0.36621265258530733,0.4302624803681249,1.0925174975508516,0.12728828449057755,1.1748979106282995
22,"{'L': 4.639, 'H': 32768}",8192,0.19962939757281536,0.3705414502179552,1.6677376948390323,0.09136754209848577,1.8561467134759007
22,"{'L': 4.073, 'H': 262144}",8192,0.10706460094370841,0.119019526767946,0.6670310381523453,0.04133644140975121,1.111660863804304
24,"{'L': 16.772, 'H': 64}",8192,2.981841679347017,1.045429068850428,0.3292477501731529,0.20356045860931632,0.35059844930444556
24,"{'L': 7.918, 'H': 512}",8192,1.2846446915568916,0.9950333677197599,0.7079767874040434,0.1079066965297024,0.7745592024467522
24,"{'L': 5.649, 'H': 4096}",8192,0.6182182136400072,0.620578015274651,1.0302255189800396,0.0668812696542994,1.0038171014418185
24,"{'L': 4.639, 'H': 32768}",8192,0.2720819103196392,0.3191528312034033,1.16617076647611,0.026976484745645603,1.173002757987349
24,"{'L': 4.073, 'H': 262144}",8192,0.19312666215265295,0.3462427322812055,1.7878850414608132,0.02825168275609776,1.7928271965241398
26,"{'L': 16.772, 'H': 64}",8192,3.621901277377655,1.136497704724222,0.26523278982190784,0.12661214665465564,0.31378483776539434
26,"{'L': 7.918, 'H': 512}",8192,1.3229454249725339,1.0118735384012614,0.7127288997862351,0.08389511440356373,0.764864157886384
26,"{'L': 5.649, 'H': 4096}",8192,0.5983281220168539,0.7953208802683163,1.2837457355942445,0.016811539780024552,1.3292386752396594
26,"{'L': 4.639, 'H': 32768}",8192,0.28155896210695325,0.3958531058520632,1.2348770286246071,0.019037953601156697,1.4059332471246078
26,"{'L': 4.073, 'H': 262144}",8192,0.029201317586115078,0.03392197289700007,0.8248432036175625,0.015149291346305091,1.1616589832620985
28,"{'L': 16.772, 'H': 64}",8192,4.545167576946811,1.211065961291116,0.1511456965713927,0.04695347280278922,0.2664513333751805
28,"{'L': 7.918, 'H': 512}",8192,2.0185337201246476,1.1277669029406832,0.45385639147363827,0.018056158490537856,0.5587060011417803
28,"{'L': 5.649, 'H': 4096}",8192,0.7493247545431456,0.544330892028483,0.6848553969926451,0.02846764138439414,0.7264285461386565
28,"{'L': 4.639, 'H': 32768}",8192,0.19930980877470014,0.3996109610468829,2.013753871011748,0.022034704781549383,2.004973882136444
28,"{'L': 4.073, 'H': 262144}",8192,0.07376475313087373,0.11206002244141536,1.4533807691874727,0.02251574521546811,1.5191540361098748
30,"{'L': 16.772, 'H': 64}",8192,6.217414129192094,1.4713471866312422,0.15223430489505546,0.010325171602964608,0.2366493780304824
30,"{'L': 7.918, 'H': 512}",8192,1.5768235817355183,1.1281380902697202,0.6378555351318541,0.004758190389675778,0.7154497835630058
30,"{'L': 5.649, 'H': 4096}",8192,0.6702627472193624,0.6064412657165968,0.8879972894267666,0.00903673028857896,0.9047813983881186
30,"{'L': 4.639, 'H': 32768}",8192,0.13969986920008814,0.3136101103485226,2.275201185766927,0.01281351839074061,2.244884781526515
30,"{'L': 4.073, 'H': 262144}",8192,0.10205903963452705,0.12502763680058418,1.226791846524504,0.005702131114624356,1.225052060535819
32,"{'L': 16.772, 'H': 64}",8192,3.599201977268479,1.5138862482254902,0.289224123929539,0.0032621632177659873,0.420617197308392
32,"{'L': 7.918, 'H': 512}",8192,1.112814797760414,1.0258533251890805,0.831750240459105,0.002269160126365529,0.9218544965915739
32,"{'L': 5.649, 'H': 4096}",8192,0.4728142700990005,0.509448863103589,1.0356656686396897,0.008349692727760488,1.0774819951963754
32,"{'L': 4.639, 'H': 32768}",8192,0.27986960495062335,0.4228518029103046,1.5433439120298726,0.0057293042994450314,1.5108886260975258
32,"{'L': 4.073, 'H': 262144}",8192,0.09523597273131462,0.25151950633320935,2.560514751077525,0.022569028632956598,2.6410136749777426
34,"{'L': 16.772, 'H': 64}",8192,2.9895661142819603,1.3667517251227135,0.3479507692001447,0.001335716563382622,0.45717394192868765
34,"{'L': 7.918, 'H': 512}",8192,1.0608087774526134,1.0468057926337107,0.9323102430587432,0.0023761696333137287,0.9867997087537974
34,"{'L': 5.649, 'H': 4096}",8192,0.45357807708004905,0.7415219267406554,1.6202831145493712,0.005578844134993534,1.6348275285134406
34,"{'L': 4.639, 'H': 32768}",8192,0.16545419766317562,0.3036120520936404,1.7349072277760322,0.00727930271251226,1.8350217545505882
34,"{'L': 4.073, 'H': 262144}",8192,0.13311572773149005,0.3736991293247579,2.35973255759548,0.01802387224299544,2.8073251425147348
36,"{'L': 16.772, 'H': 64}",8192,2.3683322616500853,1.145757929917218,0.40196386025380576,0.0006846996927097321,0.48378259607836255
36,"{'L': 7.918, 'H': 512}",8192,1.04440167112321,0.996846395146503,0.9117648757774506,0.001514144364596812,0.9544664880461525
36,"{'L': 5.649, 'H': 4096}",8192,0.5358580764862794,0.6762924791769466,1.1450893326677523,0.0037728753976256787,1.2620738752535403
36,"{'L': 4.639, 'H': 32768}",8192,0.12852163080599516,0.19826428420958375,1.5426737415829965,0.006365568013745121,1.5426530379844456
36,"{'L': 4.073, 'H': 262144}",8192,0.25110724902588494,0.43137029393112253,1.4705893901591298,0.005241244221080447,1.717872724122972
38,"{'L': 16.772, 'H': 64}",8192,2.2997873030592753,1.194954367916042,0.4252975496949531,0.0006072000817464219,0.5195934277602379
38,"{'L': 7.918, 'H': 512}",8192,1.0574925943606692,0.9873303702044645,0.9061478764520909,0.0012614060819692897,0.9336522784836873
38,"{'L': 5.649, 'H': 4096}",8192,0.39395953640507375,0.5686528062010262,1.434485309121663,0.0029126731313218026,1.4434294734683888
38,"{'L': 4.639, 'H': 32768}",8192,0.13604557025220604,0.22293682242548993,1.6059825062967568,0.01841678882090152,1.6386922559272004
38,"{'L': 4.073, 'H': 262144}",8192,0.053101244826750764,0.06434499191641956,1.283567722741573,0.01444765058408614,1.2117416856488556
40,"{'L': 16.772, 'H': 64}",8192,2.225724800027245,1.2859151707779075,0.5026684444700812,0.0005474389937003956,0.5777511985139253
40,"{'L': 7.918, 'H': 512}",8192,1.0327083310208995,1.0244319047901227,0.9536334063951712,0.0011249283995530075,0.9919857078885043
40,"{'L': 5.649, 'H': 4096}",8192,0.3275922860338697,0.4033168010626969,1.2056534690652667,0.0017993226596393086,1.2311547562539311
40,"{'L': 4.639, 'H': 32768}",8192,0.22762852325232966,0.5054107008088983,2.219094770490348,0.004125063398474101,2.2203311500142835
40,"{'L': 4.073, 'H': 262144}",8192,0.13765584179743143,0.4349353103640359,3.153360635712353,0.012021133204048498,3.1595848362474035
