arrival_rate,bp_parameter,c,RMLF_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/SETF_L2_Norm,RDYNAMIC_L2_Norm/RR_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
20,"{'L': 16.772, 'H': 64}",64,2.1124188389537277,1.0532417085114492,0.45204137983416287,0.3402056062507728,0.4985951249171519
20,"{'L': 7.918, 'H': 512}",64,1.1244490300231844,1.0595484813136224,0.8679050783479252,0.24879988839857964,0.942286843954536
20,"{'L': 5.649, 'H': 4096}",64,0.3778538914503826,0.4101390125642186,1.0074912704605667,0.13544254753679558,1.0854455658730828
20,"{'L': 4.639, 'H': 32768}",64,0.35570612976026755,0.38800552390870513,1.0637809797926532,0.07323433669955642,1.0909502435316054
20,"{'L': 4.073, 'H': 262144}",64,0.18453735788520903,0.20442437195495233,0.9856693172150554,0.056034151225213505,1.1077598128291495
22,"{'L': 16.772, 'H': 64}",64,2.4293573649715827,1.0617677684757476,0.39536501382962363,0.2718902706026669,0.43705705109267684
22,"{'L': 7.918, 'H': 512}",64,1.0635131572399974,0.9509892241865767,0.8024750444179432,0.1927237486900954,0.8941960877141376
22,"{'L': 5.649, 'H': 4096}",64,0.36620341236669074,0.41009398786487583,1.0413058954140109,0.12132166427934463,1.1198537650352645
22,"{'L': 4.639, 'H': 32768}",64,0.1994037889881153,0.26089777595901154,1.174252044435455,0.06433177317764271,1.3083614112043223
22,"{'L': 4.073, 'H': 262144}",64,0.10704596722997343,0.1292434467922481,0.724329803934646,0.04488729127900444,1.207364604135383
24,"{'L': 16.772, 'H': 64}",64,2.982061395722128,1.0625891939431846,0.3346521652098352,0.20690178805744028,0.35632707433972316
24,"{'L': 7.918, 'H': 512}",64,1.2845314556710896,1.0711396737899244,0.7621272308170316,0.11616006806429677,0.8338755658305814
24,"{'L': 5.649, 'H': 4096}",64,0.6160804001543646,0.6158024810040732,1.0222976240962103,0.0663665981908694,0.9995370137563047
24,"{'L': 4.639, 'H': 32768}",64,0.27268003606853536,0.23685297024929755,0.865450601883369,0.020020065354892223,0.868661259223142
24,"{'L': 4.073, 'H': 262144}",64,0.19315193829633692,0.22774795076138177,1.1760164659829626,0.018583098657031876,1.1791130499070268
26,"{'L': 16.772, 'H': 64}",64,3.621982124722494,1.0648565061369952,0.24851335881163017,0.11863091985205303,0.29399827345173424
26,"{'L': 7.918, 'H': 512}",64,1.3231932477699149,1.0654587213272009,0.7504724586621705,0.08833789789507632,0.8052176927129464
