arrival_rate,bp_parameter,c,RMLF_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/SETF_L2_Norm,RDYNAMIC_L2_Norm/RR_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
20,"{'L': 16.772, 'H': 64}",128,2.1124488303259374,1.0570880715962947,0.4536922024916459,0.3414480126941995,0.5004088424481894
20,"{'L': 7.918, 'H': 512}",128,1.1243707510921594,1.0604034936252935,0.8686054422674971,0.24900065973795193,0.9431093134364211
20,"{'L': 5.649, 'H': 4096}",128,0.3767023865813893,0.4072148241901331,1.0003081101909443,0.13447687611629983,1.0809946228093144
20,"{'L': 4.639, 'H': 32768}",128,0.3557133551672121,0.3888383125275361,1.0660642068044124,0.07339152188985122,1.0932974162209574
20,"{'L': 4.073, 'H': 262144}",128,0.18462084979328058,0.20725830845528562,0.9993336578638793,0.056810953056148396,1.122609739490205
22,"{'L': 16.772, 'H': 64}",128,2.4293968091539586,1.0597523557548356,0.3946145449399721,0.2713741774170059,0.4362203486518313
22,"{'L': 7.918, 'H': 512}",128,1.0647255991080875,0.9546269738180218,0.8055446936030559,0.1934609607719334,0.896592870850365
22,"{'L': 5.649, 'H': 4096}",128,0.3663811872152938,0.40959897228611714,1.0400489576003962,0.12117521952366339,1.1179574183609573
22,"{'L': 4.639, 'H': 32768}",128,0.1989671250297778,0.25365649771031296,1.1416604067466913,0.06254622990078218,1.2748146426252727
22,"{'L': 4.073, 'H': 262144}",128,0.10706795827014004,0.12803589342984315,0.7175622121383872,0.04446789825863458,1.1958358207648525
24,"{'L': 16.772, 'H': 64}",128,2.982103457693303,1.0591174490713424,0.3335587728197744,0.20622578812655648,0.3551578943520866
24,"{'L': 7.918, 'H': 512}",128,1.284579090810388,1.0652398025299774,0.7579294098833611,0.11552025472912157,0.8292523746105177
24,"{'L': 5.649, 'H': 4096}",128,0.6161993258764673,0.6252967766962116,1.0380591648953224,0.0673898225635255,1.0147745180001524
24,"{'L': 4.639, 'H': 32768}",128,0.27214470724654327,0.23589077154804214,0.8619347690683682,0.019938735233242258,0.8667827493369555
24,"{'L': 4.073, 'H': 262144}",128,0.1931496158866297,0.22454996822814727,1.1595031225942,0.0183221592074347,1.162570280674169
26,"{'L': 16.772, 'H': 64}",128,3.622035825853281,1.0620015558211846,0.24784707815490928,0.11831286255499504,0.2932057016777291
26,"{'L': 7.918, 'H': 512}",128,1.3231221732187488,1.0694448706843604,0.7532801650977007,0.08866839221443262,0.8082735022335521
26,"{'L': 5.649, 'H': 4096}",128,0.5976973825810594,0.4955530789390613,0.7998836288995659,0.010475030275688238,0.8290977147023979
26,"{'L': 4.639, 'H': 32768}",128,0.281060820539926,0.25816170549584094,0.8053440912157577,0.012415894932152042,0.918541383887985
26,"{'L': 4.073, 'H': 262144}",128,0.029190462726919098,0.02903048339946244,0.7059022481530475,0.01296478988052674,0.9945191521803649
28,"{'L': 16.772, 'H': 64}",128,4.545630065350826,1.0558082074969106,0.1317689308993418,0.04093407257753089,0.23226879211479234
28,"{'L': 7.918, 'H': 512}",128,2.019112334800046,1.1512803933683018,0.4633191163404543,0.01843262219834814,0.5701689061694909
28,"{'L': 5.649, 'H': 4096}",128,0.7505608380999023,0.47390360291778977,0.5962465935068131,0.024784405985780418,0.6314125670441378
28,"{'L': 4.639, 'H': 32768}",128,0.19987646007082466,0.2073361532737311,1.0448261483164791,0.01143259663338596,1.0373243576103803
28,"{'L': 4.073, 'H': 262144}",128,0.07377458948487362,0.0733652173351397,0.9515221724848046,0.014740962077346001,0.9944579183705795
30,"{'L': 16.772, 'H': 64}",128,6.2311556006832935,1.0508300699158326,0.1087251103682251,0.007374194816845441,0.16864381827240357
30,"{'L': 7.918, 'H': 512}",128,1.5738216274732608,1.0627749689996313,0.6008988637321206,0.004482505898433881,0.6752444411994446
30,"{'L': 5.649, 'H': 4096}",128,0.6702651305949605,0.5195253877688242,0.7607284698576211,0.00774157543812366,0.775103820380924
30,"{'L': 4.639, 'H': 32768}",128,0.13951911532497324,0.1423022318632104,1.0323844671737377,0.00581420115249566,1.0199469630867095
30,"{'L': 4.073, 'H': 262144}",128,0.10177862209720848,0.10001969174649442,0.9814097544065576,0.00456159462801388,0.9827339301124434
32,"{'L': 16.772, 'H': 64}",128,3.6020391640352387,1.0709568805596965,0.20460359284540774,0.00230772698257236,0.2973208135133168
32,"{'L': 7.918, 'H': 512}",128,1.1112246832755832,0.9822131147710076,0.7963672528353842,0.00217262914775932,0.8838853882677602
32,"{'L': 5.649, 'H': 4096}",128,0.47328605599593326,0.46170180126512184,0.9386000035535715,0.00756713470500648,0.9755296167789927
32,"{'L': 4.639, 'H': 32768}",128,0.27960896262760926,0.26204366536030477,0.9564189932178344,0.00355048243440874,0.9371726419336668
