arrival_rate,bp_parameter,c,RMLF_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/SETF_L2_Norm,RDYNAMIC_L2_Norm/RR_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
20,"{'L': 16.772, 'H': 64}",512,2.112408035912726,1.0458534276355174,0.448870399559864,0.337819131660719,0.4951000938784252
20,"{'L': 7.918, 'H': 512}",512,1.1244966758374235,1.0585969869978924,0.8671256833856319,0.24857646145423443,0.9413974740909282
20,"{'L': 5.649, 'H': 4096}",512,0.3770783427529006,0.412487719690831,1.0132607823929631,0.13621817449960832,1.0939148025520773
20,"{'L': 4.639, 'H': 32768}",512,0.35394839144548423,0.3993836455022703,1.0949759721089238,0.07538190712432105,1.1286665317434181
20,"{'L': 4.073, 'H': 262144}",512,0.1845926326882476,0.2031301527733195,0.9794290038664698,0.05567939668861562,1.1004440266677986
22,"{'L': 16.772, 'H': 64}",512,2.429408978852856,1.0456717011509835,0.389371403861981,0.2677684991282404,0.43042204303414244
22,"{'L': 7.918, 'H': 512}",512,1.0642742225962574,0.9794452982804718,0.8264871875018891,0.19849054512994926,0.9203147956447626
22,"{'L': 5.649, 'H': 4096}",512,0.3662039322558629,0.40853455917288317,1.0373462121743118,0.12086032495266359,1.1155937985267204
22,"{'L': 4.639, 'H': 32768}",512,0.1995895044930518,0.2550977212439441,1.148147084046389,0.06290160458775693,1.2779733578420611
22,"{'L': 4.073, 'H': 262144}",512,0.10712482456392211,0.12934648197873183,0.7249072526043963,0.04492307623013714,1.2074478409538938
24,"{'L': 16.772, 'H': 64}",512,2.981856404479031,1.0532881931244071,0.3317229051718409,0.20509074601871266,0.35323235979490847
24,"{'L': 7.918, 'H': 512}",512,1.284509360105628,1.0469017744666975,0.7448817085531854,0.11353158169224424,0.8150199285457911
24,"{'L': 5.649, 'H': 4096}",512,0.6189846742891877,0.6154195454968318,1.0216619104196485,0.06632532825817825,0.9942345114560247
24,"{'L': 4.639, 'H': 32768}",512,0.2719778748488661,0.24302736329839858,0.8880115694531849,0.020541957701184898,0.8935567748652808
24,"{'L': 4.073, 'H': 262144}",512,0.19314132460735434,0.22296489364631006,1.1513183121411539,0.018192825014812702,1.1544127433608238
26,"{'L': 16.772, 'H': 64}",512,3.6220358842419302,1.048877672222078,0.24478426135746262,0.11685078914470877,0.28958235248522435
26,"{'L': 7.918, 'H': 512}",512,1.32297177910631,1.0571133639506414,0.7445942761071487,0.08764597871221942,0.7990445757373463
26,"{'L': 5.649, 'H': 4096}",512,0.598073967007173,0.5106170510166761,0.8241987328978724,0.01079345340792458,0.8537785009612874
26,"{'L': 4.639, 'H': 32768}",512,0.28103314960183096,0.25407011698465093,0.7925802437471943,0.012219116200143881,0.9040509906962049
26,"{'L': 4.073, 'H': 262144}",512,0.029194912419217855,0.029246155995055617,0.7111465208025703,0.01306110759754088,1.001755111981428
28,"{'L': 16.772, 'H': 64}",512,4.548557450595192,1.0447822523187758,0.13039284922498978,0.04050659223944146,0.22969480839041237
28,"{'L': 7.918, 'H': 512}",512,2.0208759578155138,1.2071005011009703,0.4857832555177601,0.01932633233432732,0.5973501603170318
28,"{'L': 5.649, 'H': 4096}",512,0.7505559918725794,0.4765407454542735,0.5995645409634037,0.02492232435327998,0.6349133892575335
28,"{'L': 4.639, 'H': 32768}",512,0.1999477344198973,0.22494943187425936,1.1335844943590967,0.0124037997084495,1.1250458679486868
28,"{'L': 4.073, 'H': 262144}",512,0.07378426337137933,0.07473567808329729,0.9692965870610628,0.015016322945218841,1.0128923164103527
30,"{'L': 16.772, 'H': 64}",512,6.230922989820995,1.0782017590216897,0.11155714763495213,0.007566275509729379,0.17304230421209948
30,"{'L': 7.918, 'H': 512}",512,1.5765374858456098,1.0799113079551945,0.6105878448497499,0.00455478247878862,0.6849867393190635
30,"{'L': 5.649, 'H': 4096}",512,0.6702424385799425,0.5132416833698861,0.7515273933655345,0.00764794041511898,0.7657564364767524
30,"{'L': 4.639, 'H': 32768}",512,0.13953836376688927,0.1485485878599479,1.0777009799440236,0.00606941549284442,1.0645692234252377
30,"{'L': 4.073, 'H': 262144}",512,0.10175249257714891,0.10073456317303844,0.9884241910530438,0.004594197744481299,0.9900063831662489
32,"{'L': 16.772, 'H': 64}",512,3.600511521952991,1.1098928926742375,0.2120422191004107,0.0023916273593116402,0.30825978915279917
32,"{'L': 7.918, 'H': 512}",512,1.108036633083858,0.9882726390999943,0.801280246431982,0.0021860326535573,0.8918943313831805
32,"{'L': 5.649, 'H': 4096}",512,0.4733086703474986,0.4627161276892101,0.9406620418272904,0.00758375916838286,0.9776222474456426
32,"{'L': 4.639, 'H': 32768}",512,0.2795309221652206,0.26793659545902265,0.9779272798782628,0.00363032693198106,0.9585170053773868
32,"{'L': 4.073, 'H': 262144}",512,0.09525367677746543,0.09983499130725489,1.0163385402691958,0.00895826653857784,1.0480948831610655
34,"{'L': 16.772, 'H': 64}",512,2.9895602281679663,1.1236887434270444,0.286071241345519,0.00109817287155594,0.3758709086556324
34,"{'L': 7.918, 'H': 512}",512,1.0605001017203668,0.9587185018816298,0.853857597850469,0.00217621817446726,0.9040222055984289
34,"{'L': 5.649, 'H': 4096}",512,0.4545674020911351,0.5031365799524254,1.099392580867209,0.0037853507184959596,1.1068474200198106
34,"{'L': 4.639, 'H': 32768}",512,0.1655007641101267,0.17795920682309313,1.0168987431086938,0.0042666914175868206,1.0752928229809944
34,"{'L': 4.073, 'H': 262144}",512,0.13310284704028702,0.13332902348792058,0.8419094745159068,0.00643058839867198,1.0016994745774705
36,"{'L': 16.772, 'H': 64}",512,2.366444390544159,1.14498340072963,0.40169213379746366,0.0006842368376136001,0.4838413195148609
36,"{'L': 7.918, 'H': 512}",512,1.044516688377443,0.955070846653028,0.873554898825996,0.0014506900434121401,0.914366903686985
36,"{'L': 5.649, 'H': 4096}",512,0.5345578019018624,0.4890304036978896,0.8280197042944533,0.00272818467691396,0.914892065253678
36,"{'L': 4.639, 'H': 32768}",512,0.12813641738401435,0.12802390100981123,0.9961406370805637,0.00411039664814992,0.9991981320694698
36,"{'L': 4.073, 'H': 262144}",512,0.2509826593068809,0.23220599293744365,0.7916160995538907,0.0028213540331962204,0.9251911476518794
38,"{'L': 16.772, 'H': 64}",512,2.2997839942791183,1.1277062533392366,0.40136319779078883,0.0005730288516436199,0.49035312036649437
38,"{'L': 7.918, 'H': 512}",512,1.0584330506820723,0.9916582529029736,0.9101199022654727,0.0012669353533486002,0.9368903150825032
38,"{'L': 5.649, 'H': 4096}",512,0.3954607629971172,0.4251511422575217,1.0724875725120593,0.00217764916536168,1.0751505517538615
38,"{'L': 4.639, 'H': 32768}",512,0.1360369902234963,0.14307357438849472,1.0306671418449296,0.0118192938102233,1.0517326068726445
38,"{'L': 4.073, 'H': 262144}",512,0.05306957502499978,0.0488567879400298,0.974605702307182,0.010970019263274141,0.9206238316447152
40,"{'L': 16.772, 'H': 64}",512,2.225860856611491,1.1219435550281935,0.4385714037793698,0.0004776331010868,0.504048703922456
40,"{'L': 7.918, 'H': 512}",512,1.0326206294791311,0.9804923226898881,0.9127304892194203,0.00107667835624806,0.9495170203821639
40,"{'L': 5.649, 'H': 4096}",512,0.3274363868686868,0.339009552274502,1.0134168516388635,0.00151242786721112,1.035346680431281
40,"{'L': 4.639, 'H': 32768}",512,0.2275909749359002,0.23289508514975948,1.022566923695092,0.00190084418453778,1.0233051999236389
40,"{'L': 4.073, 'H': 262144}",512,0.13765434913732594,0.1467917036451858,1.0642667286232783,0.004057161101247479,1.0663787589987952
