frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
1024,293011.341816,768313.440015,660609.178927,613507.026939,453250.969317,444170.700147,233093.000000,79365.000000,96269.000000,112723.000000,112723.000000,136005.000000
128,293229.843763,977692.255641,982303.020185,611045.919225,293226.722880,293229.843763,216067.000000,121953.000000,121953.000000,135896.000000,216067.000000,216067.000000
16384,245694.021639,683204.752345,615566.593959,368633.936829,363508.907427,349813.809497,136341.000000,52121.000000,76371.000000,98848.000000,98848.000000,105821.000000
16,265097.439867,1783124.358662,1110817.491154,276118.012111,260086.385770,265097.439867,146567.000000,120510.000000,129428.000000,146567.000000,146567.000000,146567.000000
2048,128393.743675,334307.832158,287439.108997,273063.409462,242775.409558,167948.494566,56484.000000,22228.000000,22906.000000,25887.000000,30504.000000,49505.000000
256,275695.464667,414393.238341,412860.877091,339909.056496,264156.948907,275695.464667,186203.000000,36874.000000,45569.000000,76167.000000,160062.000000,186203.000000
2,214699.116191,502769.316066,559864.517497,352264.607520,207716.937600,214699.116191,192505.000000,69048.000000,75956.000000,94536.000000,169457.000000,192505.000000
32768,623511.888985,547051.746272,517667.669300,463277.639456,464283.463782,467344.244647,71825.000000,64650.000000,77893.000000,100604.000000,102749.000000,102749.000000
32,191196.261493,293894.559696,208425.564593,184919.577906,192734.251837,191200.768372,131352.000000,35286.000000,60252.000000,79261.000000,131352.000000,131352.000000
4096,201988.272216,465603.703603,403578.642648,347824.715506,314163.094161,241299.145548,98176.000000,42459.000000,42459.000000,52366.000000,52366.000000,63207.000000
4,260631.399060,1342694.125609,1266954.747711,998935.859847,634561.985427,260631.399060,252650.000000,106403.000000,134888.000000,134888.000000,167106.000000,252650.000000
512,402348.838982,1080888.711706,944941.201302,621785.526565,486761.990385,518948.407252,205873.000000,95750.000000,107621.000000,160802.000000,170746.000000,160802.000000
64,231311.389851,625972.383134,524910.825891,418995.407241,231154.304143,231311.389851,199317.000000,73881.000000,94247.000000,126601.000000,199317.000000,199317.000000
65536,516771.990195,1630812.490234,1561007.799701,1554887.573125,1531727.200243,1484686.628368,279523.000000,125482.000000,138775.000000,138775.000000,138775.000000,138775.000000
8192,350202.178244,829077.413877,699516.587134,615387.141624,610032.728202,549880.644042,170376.000000,62593.000000,71998.000000,84917.000000,88112.000000,106712.000000
8,270037.895368,662540.632424,565583.096022,269945.476434,270037.895368,270037.895368,220289.000000,72584.000000,104614.000000,217543.000000,220289.000000,220289.000000
