frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
1024,177499.123141,603595.518120,533513.346990,528106.720151,485487.172737,245380.089610,129721.000000,66020.000000,71385.000000,72812.000000,94124.000000,119095.000000
128,132580.311932,269885.702252,258060.800958,199889.897198,128292.862448,132580.311932,86726.000000,58266.000000,58266.000000,58266.000000,58266.000000,86726.000000
16384,310377.489034,345100.555243,337142.064704,338364.599725,331380.554203,319043.863055,201160.000000,67563.000000,89192.000000,164120.000000,164120.000000,164120.000000
16,458859.680606,16669700.101930,11950994.864363,11515994.913417,8400565.241888,458859.680606,429900.000000,249049.000000,342011.000000,332481.000000,316186.000000,429900.000000
2048,209025.492110,320123.117759,324032.775372,308053.016088,212116.877695,207509.185944,85176.000000,43920.000000,41883.000000,43920.000000,72582.000000,76070.000000
256,318752.617776,475060.739814,333123.149458,342505.593592,341185.916820,318752.617776,194601.000000,68554.000000,89022.000000,100322.000000,125584.000000,194601.000000
2,81853.269593,124427.346190,134964.707561,117143.728095,81910.732313,81853.269593,35240.000000,21907.000000,21907.000000,27833.000000,35240.000000,35240.000000
32768,503104.901324,1022262.689159,1299116.470459,1054262.858316,533465.523511,503104.901324,201933.000000,141423.000000,127524.000000,158871.000000,166872.000000,201933.000000
32,129821.845119,266848.814736,194532.417622,184294.070428,129821.845119,129821.845119,116266.000000,36847.000000,39582.000000,62977.000000,116266.000000,116266.000000
4096,125112.290931,155986.567409,152137.376565,152452.080202,149744.876570,132658.383670,47449.000000,20343.000000,23826.000000,25127.000000,25127.000000,37979.000000
4,74668.321529,96877.142392,81929.679146,80198.893010,74668.321529,74668.321529,29220.000000,14064.000000,28434.000000,28434.000000,29220.000000,29220.000000
512,354848.097239,851966.265408,745493.276138,609881.151657,637409.258746,354831.055931,248254.000000,59445.000000,60473.000000,113876.000000,124552.000000,248254.000000
64,275315.100663,1880229.815189,1353939.232427,926613.005347,914177.133013,275315.100663,173033.000000,136574.000000,136574.000000,150652.000000,151311.000000,173033.000000
65536,1649185.151121,1647690.895285,1644178.143689,1648194.404632,1648661.172528,1648746.631030,26653.000000,32709.000000,27302.000000,26857.000000,26653.000000,26653.000000
8192,211049.687088,513849.918437,491067.528559,471849.118004,457368.892892,417330.363656,83324.000000,32805.000000,37896.000000,45740.000000,51700.000000,51700.000000
8,260917.446335,570088.856954,544757.024703,534576.439193,388007.878612,260917.446335,215553.000000,69310.000000,88690.000000,117826.000000,155194.000000,215553.000000
