frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
1024,346385.530961,704183.948363,699766.552889,687370.379195,636517.668825,536658.938303,197172.000000,50040.000000,52664.000000,53096.000000,69267.000000,122423.000000
128,394544.908180,1691147.744686,1625683.372505,1556655.167113,941841.558346,909922.854610,287519.000000,123398.000000,135764.000000,135764.000000,200654.000000,197389.000000
16384,149378.299850,182082.275796,153511.973872,156465.070904,148952.398611,149048.491713,64950.000000,52598.000000,56252.000000,64950.000000,64950.000000,64950.000000
16,110122.939386,164148.893627,167280.022358,122576.700572,109600.893888,110106.510180,89893.000000,35661.000000,44328.000000,69778.000000,89893.000000,89893.000000
2048,196483.351262,509331.621948,476041.228159,467812.594717,428223.995354,384776.339668,96011.000000,41055.000000,35315.000000,46817.000000,66798.000000,70624.000000
256,421784.549451,1179818.242933,998543.951498,930994.722308,542046.399577,421784.549451,321264.000000,105745.000000,129588.000000,172180.000000,258802.000000,321264.000000
2,498067.478609,1832700.596281,1381234.165105,1251749.340863,498067.478609,498067.478609,310164.000000,196243.000000,196243.000000,219161.000000,310164.000000,310164.000000
32768,295175.203860,564151.260954,518412.124004,517369.409961,516660.810109,510483.273948,190341.000000,63957.000000,97485.000000,98032.000000,98032.000000,99119.000000
32,361797.964860,727524.853680,674783.366919,515310.523208,346789.288443,361797.964860,220187.000000,76280.000000,84589.000000,123497.000000,220187.000000,220187.000000
4096,387175.971908,2341439.695242,2233848.956532,2228150.755041,1970647.326356,2190086.187213,274110.000000,91941.000000,117369.000000,117369.000000,117369.000000,129781.000000
4,370784.294523,734467.953743,649525.796345,406820.948794,370784.294523,370784.294523,264328.000000,89997.000000,100584.000000,205577.000000,264328.000000,264328.000000
512,357286.541945,6884513.650745,6339869.142012,6288815.721214,6141117.827473,5929558.287680,283664.000000,152922.000000,256389.000000,256389.000000,256389.000000,274639.000000
64,131500.428391,197471.298413,166846.546377,132231.100910,131500.428391,131500.428391,76210.000000,31968.000000,36444.000000,76210.000000,76210.000000,76210.000000
65536,718143.754051,514774.717712,441094.564069,439505.847643,439325.326179,442092.799031,43736.000000,47267.000000,67728.000000,92292.000000,92292.000000,92292.000000
8192,226898.740087,685935.715734,606828.192285,590484.422767,572216.107878,551695.751502,146794.000000,39275.000000,51431.000000,53003.000000,53995.000000,53995.000000
8,89234.956788,114795.166218,97712.348779,89234.960979,89320.485791,89234.956788,54934.000000,21222.000000,42267.000000,54934.000000,54934.000000,54934.000000
