frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
1024,463678.597255,932138.317264,645700.997586,463678.597255,463678.597255,463678.597255,180215.000000,110325.000000,129821.000000,180215.000000,180215.000000,180215.000000
128,91945.491820,95377.252110,92409.734384,91945.491820,91945.491820,91945.491820,47655.000000,47357.000000,47655.000000,47655.000000,47655.000000,47655.000000
16384,317793.566373,449012.662226,412725.608878,388468.317313,355591.885976,378688.991872,135004.000000,92483.000000,105515.000000,105515.000000,135004.000000,115869.000000
16,145336.173013,145275.642346,145336.173013,145336.173013,145336.173013,145336.173013,103999.000000,103999.000000,103999.000000,103999.000000,103999.000000,103999.000000
2048,455746.653790,667473.872457,643196.663032,479011.483602,455746.653790,455746.653790,240631.000000,120107.000000,146601.000000,202850.000000,240631.000000,240631.000000
256,87759.516549,105138.294446,87748.010752,87759.516549,87759.516549,87759.516549,52981.000000,38762.000000,52981.000000,52981.000000,52981.000000,52981.000000
2,307194.315735,721851.438160,307194.315735,307194.315735,307194.315735,307194.315735,217057.000000,182315.000000,217057.000000,217057.000000,217057.000000,217057.000000
32768,208031.052757,158228.231599,160934.703479,160844.466871,174050.896504,181124.201232,6550.000000,32130.000000,32130.000000,32130.000000,20360.000000,15612.000000
32,157429.528009,158106.813588,157110.624440,157429.528009,157429.528009,157429.528009,95265.000000,95265.000000,95265.000000,95265.000000,95265.000000,95265.000000
4096,145962.078692,160345.505880,158501.032022,170466.657051,146778.339553,145962.078692,38183.000000,33007.000000,33007.000000,36269.000000,38183.000000,38183.000000
4,220748.542890,335027.313652,220748.542890,220748.542890,220748.542890,220748.542890,139203.000000,105558.000000,139203.000000,139203.000000,139203.000000,139203.000000
512,243480.169607,279067.429764,240459.249454,243480.169607,243480.169607,243480.169607,138700.000000,99178.000000,109112.000000,138700.000000,138700.000000,138700.000000
64,460699.570179,659902.577396,460699.570179,460699.570179,460699.570179,460699.570179,291715.000000,222179.000000,291715.000000,291715.000000,291715.000000,291715.000000
65536,456937.841569,2967004.399970,2916890.655482,2811480.268028,2609643.682450,2162997.057526,246443.000000,145542.000000,145542.000000,142015.000000,145542.000000,144532.000000
8192,155676.756891,183128.066557,184357.230921,181154.404611,153346.531992,156313.653700,58419.000000,25245.000000,25245.000000,22437.000000,30754.000000,50189.000000
8,359680.053012,359680.053012,359680.053012,359680.053012,359680.053012,359680.053012,231601.000000,231601.000000,231601.000000,231601.000000,231601.000000,231601.000000
