frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
512,78059502.946383,75806660.389347,73594529.629927,73625958.935786,73902057.253782,73594529.629927,1950749.000000,2087236.000000,2141024.000000,2141024.000000,2141024.000000,2141024.000000
8,78295321.738464,77368783.973919,77135541.743617,77135541.743617,77135541.743617,77135541.743617,2176624.000000,2176624.000000,2176624.000000,2176624.000000,2176624.000000,2176624.000000
8192,87012550.797064,86240036.183062,83607553.554590,67318618.961335,65084805.322191,63962162.542777,1010687.000000,1010687.000000,1010687.000000,1858180.000000,1973967.000000,1995550.000000
32768,87644375.117063,87467934.361323,86876876.089734,86642685.100497,82568612.371042,72914978.245713,1605990.000000,1605990.000000,1659576.000000,1660734.000000,1986729.000000,2154741.000000
1024,103792242.753776,101376854.128113,77302678.157157,76452342.441982,76452342.441982,76447172.794326,1263400.000000,1263400.000000,2148059.000000,2164529.000000,2164529.000000,2164529.000000
4,76814035.092295,75701154.600601,75701154.600601,75701154.600601,75701154.600601,75701154.600601,2142636.000000,2142636.000000,2142636.000000,2142636.000000,2142636.000000,2142636.000000
256,79211509.479531,95242440.916057,76682199.569145,76682199.569145,76682199.569145,76599349.439668,2120095.000000,1182763.000000,2253333.000000,2253333.000000,2253333.000000,2253333.000000
2,75881694.316570,74846068.140676,74562815.172556,74482249.165259,74482249.165259,74482249.165259,2148272.000000,2148272.000000,2148272.000000,2148272.000000,2148272.000000,2148272.000000
65536,107394063.068012,107434811.584443,107458820.023793,107424366.568832,107321952.470106,90819818.272668,1745027.000000,1745027.000000,1745027.000000,1745027.000000,1745027.000000,2268589.000000
2048,79020695.513963,77337457.602505,75309835.984007,73726916.387556,73898528.110249,73677752.911675,1894598.000000,1954710.000000,2072406.000000,2072406.000000,2072406.000000,2072406.000000
64,79597281.969593,76878960.828740,76688563.720668,76688563.720668,76995455.162849,76688563.720668,2208322.000000,2245397.000000,2245397.000000,2245397.000000,2245397.000000,2245397.000000
4096,88164434.396596,86921209.127060,85386158.440860,97209485.826157,96097755.406680,78874321.408230,1877089.000000,1951699.000000,1951699.000000,1118656.000000,1120350.000000,2098558.000000
16,76199932.561614,74959469.567965,74959469.567965,74959469.567965,75219459.336112,74959469.567965,2146052.000000,2191358.000000,2191358.000000,2191358.000000,2191358.000000,2191358.000000
128,78215381.857910,76377932.161337,75845503.433562,75845503.433562,75845503.433562,75860178.112198,2119767.000000,2181253.000000,2181253.000000,2181253.000000,2181253.000000,2181253.000000
32,74303551.284565,73699865.849777,73336608.271905,73336608.271905,73336608.271905,73336608.271905,2206549.000000,2206549.000000,2206549.000000,2206549.000000,2206549.000000,2206549.000000
16384,110921348.603453,110663365.477949,109753023.295411,108115975.351804,89141292.611988,84003660.839935,1209740.000000,1209740.000000,1209740.000000,1209740.000000,1935637.000000,2104761.000000
