frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
1024,87169510.006471,80483442.779384,79231865.854940,79139060.316324,79300341.264773,79139060.316324,2145576.000000,2219021.000000,2219021.000000,2219021.000000,2219021.000000,2219021.000000
16384,76268695.940333,76253098.860001,76370410.437210,74909701.751182,70746924.727176,67579880.259356,1592945.000000,1592945.000000,1592945.000000,1754902.000000,1867409.000000,2074342.000000
32,78517044.183985,78678001.872212,75361870.328663,75361870.328663,75361870.328663,75361870.328663,2183343.000000,2183343.000000,2296324.000000,2296324.000000,2296324.000000,2296324.000000
8192,111883246.386340,110928112.211123,89278807.282015,86867734.303202,80387101.351303,77414579.961696,1255569.000000,1255569.000000,2100366.000000,2100366.000000,2142886.000000,2142886.000000
2,76614556.962428,74635883.399590,74635883.399590,74635883.399590,74635883.399590,74635883.399590,2179862.000000,2258785.000000,2258785.000000,2258785.000000,2258785.000000,2258785.000000
2048,101808960.922216,83134532.813170,79157749.995185,77398605.918248,77225093.712631,77232719.968929,1171536.000000,1993577.000000,2129160.000000,2156841.000000,2156841.000000,2156841.000000
16,75277738.761918,74496982.633055,74313273.611632,74313273.611632,74313273.611632,74313273.611632,2096151.000000,2096151.000000,2096151.000000,2096151.000000,2096151.000000,2096151.000000
4,76761553.783998,75048318.680401,75675358.847097,74434538.158317,74434538.158317,74434538.158317,2218091.000000,2218091.000000,2218091.000000,2277342.000000,2277342.000000,2277342.000000
256,79034022.412399,77352816.522895,76875402.032203,76875402.032203,76875402.032203,76875402.032203,2136875.000000,2162051.000000,2205351.000000,2205351.000000,2205351.000000,2205351.000000
64,78956451.497163,77963158.557097,78046453.969492,77859943.653346,77859943.653346,77859943.653346,2158464.000000,2158464.000000,2158464.000000,2158464.000000,2158464.000000,2158464.000000
128,78217569.412267,77689181.333669,77616276.960385,77686640.463952,77686640.463952,77506815.144852,2104553.000000,2104553.000000,2104553.000000,2104553.000000,2104553.000000,2104553.000000
512,83466979.027703,80411580.382352,80149452.446562,80220933.331933,80273386.803294,79950828.636202,2076803.000000,2232214.000000,2232214.000000,2232214.000000,2232214.000000,2232214.000000
65536,95628734.727342,95383068.686522,95403536.843416,95372376.671701,95464039.761846,98432406.663914,2136853.000000,2136853.000000,2136853.000000,2136853.000000,2136853.000000,2187255.000000
8,78000697.172428,76502591.950317,74834393.404049,74834393.404049,74834393.404049,74834393.404049,2204465.000000,2204465.000000,2312862.000000,2312862.000000,2312862.000000,2312862.000000
32768,113889696.801234,113619764.205984,114028827.007049,112548836.802737,83607974.075508,82415742.653067,1149218.000000,1149218.000000,1149218.000000,1149218.000000,1868508.000000,2160280.000000
4096,97252785.819955,110905812.660296,88161915.671417,84843065.645885,78803684.615687,78798937.655075,1977457.000000,1195376.000000,2157782.000000,2218582.000000,2310737.000000,2310737.000000
