frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
65536,62707851.544627,62819545.385502,62343819.275255,61672921.445582,59986620.436108,45818780.704124,1728409.000000,1652300.000000,1728409.000000,1728409.000000,1734410.000000,2197829.000000
32,73637152.345461,73294950.071583,72960647.451591,72960647.451591,72960647.451591,72960647.451591,2151881.000000,2151881.000000,2151881.000000,2151881.000000,2151881.000000,2151881.000000
8192,75753187.063578,73911219.098420,68479610.781024,66952636.967245,63798330.199092,57060373.069821,1836993.000000,1902940.000000,2014415.000000,2014415.000000,2145864.000000,2243607.000000
8,76147148.072921,75094383.117532,75094383.117532,75094383.117532,75094383.117532,75094383.117532,2161205.000000,2205089.000000,2205089.000000,2205089.000000,2205089.000000,2205089.000000
2,76014692.239808,75635369.031013,74867809.481594,74867809.481594,75511879.314876,74867809.481594,2217184.000000,2217184.000000,2266988.000000,2266988.000000,2217184.000000,2266988.000000
2048,94877801.954336,80750952.626568,77727720.289194,75600530.559158,74876979.054250,74537942.518589,1078934.000000,1841752.000000,1979328.000000,2080601.000000,2080601.000000,2080601.000000
128,75859687.868214,75226566.751631,75226566.751631,75226566.751631,75341342.650996,75226566.751631,2146155.000000,2146155.000000,2146155.000000,2146155.000000,2146155.000000,2146155.000000
512,80538552.258812,77325110.033988,75323565.573999,75323565.573999,75661914.319086,75323565.573999,2225028.000000,2231211.000000,2237617.000000,2237617.000000,2237617.000000,2237617.000000
1024,81217252.490490,78788346.190495,76794077.531774,74822711.708522,74942880.256776,73923380.092605,2104950.000000,2120674.000000,2180513.000000,2209789.000000,2209789.000000,2209789.000000
4,74832690.957026,73569627.940783,73569627.940783,73569627.940783,73569627.940783,73569627.940783,2208543.000000,2293418.000000,2293418.000000,2293418.000000,2293418.000000,2293418.000000
64,78437991.708541,76365275.752471,76456762.970628,76456762.970628,76456762.970628,76365275.752471,2193422.000000,2241553.000000,2241553.000000,2241553.000000,2241553.000000,2241553.000000
256,97079026.218124,78496162.412817,78496162.412817,78496162.412817,78496162.412817,78496162.412817,1203202.000000,2190606.000000,2190606.000000,2190606.000000,2190606.000000,2190606.000000
4096,88107473.640769,86528188.334101,82184520.169811,79901881.179307,78906228.051428,78901901.194136,1884511.000000,1948685.000000,2140275.000000,2201194.000000,2201194.000000,2201194.000000
16,78827616.111740,77384123.535940,77039568.664903,77039568.664903,77039568.664903,76640729.463889,2178494.000000,2261483.000000,2261483.000000,2261483.000000,2261483.000000,2261483.000000
16384,85517910.811489,85757656.485725,85597790.113992,107756042.694217,103913752.755922,79110882.743190,2096730.000000,2096730.000000,2096730.000000,1261198.000000,1261198.000000,2265363.000000
32768,164121118.101674,163857404.948794,157715204.626956,151856657.349539,99102306.719919,96731191.600747,1735314.000000,1734980.000000,1737803.000000,1740286.000000,2619714.000000,2619714.000000
