frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
32768,60165038.951944,60203645.484546,60127303.360556,59877840.415136,59695030.254747,58237815.386020,1823690.000000,1823690.000000,1823690.000000,1823690.000000,1823690.000000,2138935.000000
128,79262610.000924,78751981.352298,78751981.352298,78751981.352298,78844979.483271,78751981.352298,2282054.000000,2282054.000000,2282054.000000,2282054.000000,2282054.000000,2282054.000000
256,76523043.352680,76065580.859589,75659406.430313,75659406.430313,75756702.579663,75659406.430313,2161395.000000,2161395.000000,2161395.000000,2161395.000000,2161395.000000,2161395.000000
65536,118224175.317918,131909411.431424,131625993.498305,129916864.389786,107670805.935322,102858497.883137,2292184.000000,1486015.000000,1486015.000000,1486015.000000,2434576.000000,2434576.000000
64,78470879.723449,77325101.261635,76487014.854539,76412935.699388,76528968.944648,76412935.699388,2121115.000000,2139392.000000,2142047.000000,2142047.000000,2142047.000000,2142047.000000
1024,83139915.023611,80109692.237118,76586460.204909,76582992.268666,76582992.268666,76200163.235736,2074310.000000,2090136.000000,2243709.000000,2243709.000000,2243709.000000,2243709.000000
2048,111846602.874592,109054358.919820,102211519.290570,82336000.547545,82352422.384832,81880027.015357,2169394.000000,2204128.000000,2329488.000000,2405876.000000,2405876.000000,2405876.000000
8,74156834.252725,73886960.225223,73546828.664835,73546828.664835,73546828.664835,73546828.664835,2147703.000000,2147703.000000,2147703.000000,2147703.000000,2147703.000000,2147703.000000
4,74855375.309178,73727465.496756,73642499.599967,73429996.138552,73429996.138552,73429996.138552,2120879.000000,2120879.000000,2120879.000000,2120879.000000,2120879.000000,2120879.000000
512,80537872.943572,79144175.876649,77662946.403421,77662946.403421,77662946.403421,77662946.403421,2110180.000000,2114973.000000,2244505.000000,2244505.000000,2244505.000000,2244505.000000
16384,89284191.245813,88417937.288396,85594137.101579,83744903.815495,84919247.607985,79789956.898365,1889816.000000,1889816.000000,1963433.000000,2010136.000000,2022965.000000,2268045.000000
4096,78801924.903651,77260652.731860,75360254.361255,73007007.577964,71004581.517044,70118871.397970,1860007.000000,1902299.000000,1902299.000000,2014405.000000,2095995.000000,2154379.000000
16,76220860.269348,75294674.896337,75090343.273364,75090343.273364,75090343.273364,75090343.273364,2164984.000000,2164984.000000,2164984.000000,2164984.000000,2164984.000000,2164984.000000
2,80527468.844107,75338926.581537,74465002.491220,74465002.491220,74465002.491220,74465002.491220,2165297.000000,2291426.000000,2291426.000000,2291426.000000,2291426.000000,2291426.000000
32,77103437.685747,76561512.071760,76273796.249252,76273796.249252,76273796.249252,76273796.249252,2188435.000000,2188435.000000,2188435.000000,2188435.000000,2188435.000000,2188435.000000
8192,86228969.950325,86201858.065033,83707132.463481,81636009.084955,80600638.300458,79820775.252168,1911629.000000,1911629.000000,1967427.000000,2041962.000000,2053064.000000,2158213.000000
