frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
128,271691.257127,453089.909280,271691.298856,271691.257127,271691.257127,271691.257127,142564.000000,119861.000000,142564.000000,142564.000000,142564.000000,142564.000000
16,150186.215862,234473.855790,150186.215862,150186.215862,150186.215862,150186.215862,98259.000000,74001.000000,98259.000000,98259.000000,98259.000000,98259.000000
64,215531.362968,622404.273265,215531.362968,215531.362968,215531.362968,215531.362968,129358.000000,100741.000000,129358.000000,129358.000000,129358.000000,129358.000000
32,105033.268272,111172.173929,105284.002360,105033.268272,105033.268272,105033.268272,56349.000000,54318.000000,56349.000000,56349.000000,56349.000000,56349.000000
256,80713.157639,84173.449822,80732.109201,80713.268048,80713.157639,80713.157639,29925.000000,27410.000000,29925.000000,29925.000000,29925.000000,29925.000000
16384,200551.440548,201614.401842,200551.440548,200551.440548,200551.440548,200551.440548,94318.000000,94318.000000,94318.000000,94318.000000,94318.000000,94318.000000
32768,300039.561563,300255.406904,300040.845818,300039.561563,300039.561563,300039.561563,150633.000000,150633.000000,150633.000000,150633.000000,150633.000000,150633.000000
1024,251724.314859,285389.385491,283606.358002,251724.314859,251724.314859,251724.314859,177299.000000,93201.000000,133686.000000,177299.000000,177299.000000,177299.000000
512,464555.020280,458010.964832,464555.020280,464555.020280,464555.020280,464555.020280,199699.000000,199699.000000,199699.000000,199699.000000,199699.000000,199699.000000
8,183313.948580,182358.193252,183313.948580,183313.948580,183313.948580,183313.948580,98083.000000,98083.000000,98083.000000,98083.000000,98083.000000,98083.000000
65536,240105.131338,326867.667950,266192.866230,240105.131338,240105.131338,240105.131338,89711.000000,68127.000000,84291.000000,89711.000000,89711.000000,89711.000000
4096,303491.154855,436937.938198,303491.154855,303491.154855,303491.154855,303491.154855,198776.000000,144679.000000,198776.000000,198776.000000,198776.000000,198776.000000
2048,348395.543990,348395.543990,348395.543990,348395.543990,348395.543990,348395.543990,242929.000000,242929.000000,242929.000000,242929.000000,242929.000000,242929.000000
2,462938.552246,506205.787254,462938.552246,462938.552246,462938.552246,462938.552246,268209.000000,265814.000000,268209.000000,268209.000000,268209.000000,268209.000000
4,429395.160172,988395.105105,429395.160172,429395.160172,429395.160172,429395.160172,324957.000000,196404.000000,324957.000000,324957.000000,324957.000000,324957.000000
8192,570364.882179,699125.202685,590368.528666,570364.882179,570364.882179,570364.882179,276699.000000,276699.000000,276699.000000,276699.000000,276699.000000,276699.000000
