frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
8,68531.394003,68531.394003,68531.394003,68531.394003,68531.394003,68531.394003,30311.000000,30311.000000,30311.000000,30311.000000,30311.000000,30311.000000
2,87838.445455,87838.445455,87838.445455,87838.445455,87838.445455,87838.445455,29650.000000,29650.000000,29650.000000,29650.000000,29650.000000,29650.000000
32,198306.327854,198306.327854,198306.327854,198306.327854,198306.327854,198306.327854,137737.000000,137737.000000,137737.000000,137737.000000,137737.000000,137737.000000
2048,217428.899590,217428.899590,217428.899590,217428.899590,217428.899590,217428.899590,129512.000000,129512.000000,129512.000000,129512.000000,129512.000000,129512.000000
4,200195.200697,200195.200697,200195.200697,200195.200697,200195.200697,200195.200697,164483.000000,164483.000000,164483.000000,164483.000000,164483.000000,164483.000000
4096,264329.717735,262845.044884,262845.044884,262845.044884,264329.717735,262845.044884,119788.000000,119788.000000,119788.000000,119788.000000,119788.000000,119788.000000
64,295233.162150,295233.162150,295233.162150,295233.162150,295233.162150,295233.162150,179307.000000,179307.000000,179307.000000,179307.000000,179307.000000,179307.000000
256,304615.257663,305112.374782,305112.374782,305112.374782,305112.374782,305112.374782,161353.000000,191981.000000,191981.000000,191981.000000,191981.000000,191981.000000
16384,367105.333656,367105.333656,367105.333656,367105.333656,367105.333656,367105.333656,179930.000000,179930.000000,179930.000000,179930.000000,179930.000000,179930.000000
32768,508094.201019,508094.201019,508094.201019,508094.201019,508094.201019,508094.201019,198800.000000,198800.000000,198800.000000,198800.000000,198800.000000,198800.000000
65536,478954.292597,478954.292597,478954.292597,478954.292597,478954.292597,478954.292597,242276.000000,242276.000000,242276.000000,242276.000000,242276.000000,242276.000000
16,339895.373137,348685.024592,348685.024592,348685.024592,348685.024592,348685.024592,221844.000000,221844.000000,221844.000000,221844.000000,221844.000000,221844.000000
128,571420.802938,571420.802938,571420.802938,571420.802938,571420.802938,571420.802938,307775.000000,307775.000000,307775.000000,307775.000000,307775.000000,307775.000000
512,619148.841801,423787.818996,423787.818996,423787.818996,423787.818996,423787.818996,197096.000000,225061.000000,225061.000000,225061.000000,225061.000000,225061.000000
1024,454991.440399,454991.440399,454991.440399,454991.440399,454991.440399,454991.440399,251753.000000,251753.000000,251753.000000,251753.000000,251753.000000,251753.000000
8192,1278769.132920,860868.641796,470309.657158,470309.657158,470309.657158,470309.657158,202024.000000,242692.000000,288905.000000,288905.000000,288905.000000,288905.000000
