frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
8,43331.420759,43331.420759,43331.420759,43331.420759,43331.420759,43331.420759,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000
16,178649.211689,178649.211689,178649.211689,178649.211689,178649.211689,178649.211689,155009.000000,155009.000000,155009.000000,155009.000000,155009.000000,155009.000000
8192,182816.636368,182816.636368,182816.636368,182816.636368,182816.636368,182816.636368,111223.000000,111223.000000,111223.000000,111223.000000,111223.000000,111223.000000
2048,142562.532774,142562.532774,142562.532774,142562.532774,142562.532774,142562.532774,58528.000000,58528.000000,58528.000000,58528.000000,58528.000000,58528.000000
16384,122523.657042,122523.657042,122523.657042,122523.657042,122523.657042,122523.657042,56619.000000,56619.000000,56619.000000,56619.000000,56619.000000,56619.000000
2,186373.076097,186373.076097,186373.076097,186373.076097,186373.076097,186373.076097,105787.000000,105787.000000,105787.000000,105787.000000,105787.000000,105787.000000
32768,161088.169072,161088.169072,161088.169072,161088.169072,161088.169072,161088.169072,134789.000000,134789.000000,134789.000000,134789.000000,134789.000000,134789.000000
4096,281040.854598,240876.308547,240876.308547,240876.308547,240876.308547,240876.308547,161036.000000,174827.000000,174827.000000,174827.000000,174827.000000,174827.000000
64,204756.370729,204756.370729,204756.370729,204756.370729,204756.370729,204756.370729,125192.000000,125192.000000,125192.000000,125192.000000,125192.000000,125192.000000
1024,128216.860744,128216.860744,128216.860744,128216.860744,128216.860744,128216.860744,77883.000000,77883.000000,77883.000000,77883.000000,77883.000000,77883.000000
4,224589.676711,216742.292991,216742.292991,216742.292991,216742.292991,216742.292991,98243.000000,121322.000000,121322.000000,121322.000000,121322.000000,121322.000000
256,210715.281465,210715.281465,210715.281465,210715.281465,210715.281465,210715.281465,127753.000000,127753.000000,127753.000000,127753.000000,127753.000000,127753.000000
128,186647.147771,186647.147771,186647.147771,186647.147771,186647.147771,186647.147771,144816.000000,144816.000000,144816.000000,144816.000000,144816.000000,144816.000000
512,444808.873842,444808.873842,444808.873842,444808.873842,444808.873842,444808.873842,268963.000000,268963.000000,268963.000000,268963.000000,268963.000000,268963.000000
65536,642538.228423,661562.930319,388974.650832,388974.650832,388974.650832,388974.650832,208875.000000,208875.000000,264998.000000,264998.000000,264998.000000,264998.000000
32,5516162.812450,394222.513139,394222.513139,394222.513139,394222.513139,394222.513139,240336.000000,377744.000000,377744.000000,377744.000000,377744.000000,377744.000000
