frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
16,302200.352980,306357.352260,293594.199008,297128.678072,302176.612950,302200.352980,75944.000000,108704.000000,59877.000000,59877.000000,75944.000000,75944.000000
8,697617.684139,617788.650248,633260.718368,620249.588097,668859.118648,697617.684139,35110.000000,90107.000000,105135.000000,49576.000000,36904.000000,35110.000000
4096,451115.731330,434739.832202,434631.779474,433336.713762,451115.731330,451115.731330,14933.000000,64350.000000,53949.000000,53949.000000,14933.000000,14933.000000
4,436013.116883,442652.623820,443061.385518,426484.638906,414185.706202,436013.116883,135045.000000,127756.000000,127756.000000,114499.000000,119835.000000,135045.000000
2,584442.197840,557054.497980,556255.883742,583310.340953,584442.197840,584442.197840,64845.000000,36398.000000,64845.000000,64845.000000,64845.000000,64845.000000
64,687655.600091,648174.808345,652450.348057,646914.210685,677250.589423,687655.600091,49028.000000,111082.000000,125663.000000,57909.000000,64130.000000,49028.000000
8192,268646.688373,239255.481885,254070.849699,239850.886575,254475.324317,268646.688373,53187.000000,25863.000000,37064.000000,53187.000000,53187.000000,53187.000000
512,953003.177644,982851.771878,942407.857972,953794.978311,965517.132383,953003.177644,114376.000000,134275.000000,65805.000000,82755.000000,142479.000000,114376.000000
32,819210.066513,778253.693631,761032.104107,773210.961151,793290.351301,819210.066513,39013.000000,129516.000000,111640.000000,111640.000000,93499.000000,39013.000000
256,907342.826324,835101.745262,861320.491053,878678.942857,901670.575646,899657.959365,209331.000000,80426.000000,150690.000000,172568.000000,143525.000000,184026.000000
128,718283.594238,671143.876616,692575.574334,687999.093329,663441.968203,700779.747321,77119.000000,92203.000000,130870.000000,130870.000000,112888.000000,77119.000000
2048,1634788.658309,1871879.370283,1705331.487572,1721682.890336,1634788.658309,1634788.658309,235418.000000,108221.000000,150509.000000,235382.000000,235418.000000,235418.000000
1024,1132255.214653,1120398.414714,1175734.294188,1175734.294188,1175734.294188,1132255.214653,139221.000000,159213.000000,234601.000000,234601.000000,234601.000000,139221.000000
65536,2121195.713813,2461859.851123,2461859.851123,2394700.995964,2348526.969196,2121195.713813,244633.000000,86162.000000,86162.000000,102923.000000,143066.000000,244633.000000
16384,1418005.075161,1578676.277138,1591540.699874,1511054.092701,1509597.140792,1418005.075161,219834.000000,50182.000000,50182.000000,121612.000000,176932.000000,219834.000000
32768,1809407.360300,1926413.903879,1922650.934315,2032629.552151,1814352.570765,1809407.360300,215687.000000,88770.000000,88770.000000,88545.000000,196348.000000,215687.000000
