frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
8,158822.682879,158822.682879,158822.682879,158822.682879,158822.682879,158822.682879,75769.000000,75769.000000,75769.000000,75769.000000,75769.000000,75769.000000
1024,222206.772257,222206.772257,222206.772257,222206.772257,222206.772257,222206.772257,142051.000000,142051.000000,142051.000000,142051.000000,142051.000000,142051.000000
128,184182.032058,184182.032058,184182.032058,184182.032058,184182.032058,184182.032058,81854.000000,81854.000000,81854.000000,81854.000000,81854.000000,81854.000000
65536,323899.005252,323899.005252,323899.005252,323899.005252,323899.005252,323899.005252,106781.000000,106781.000000,106781.000000,106781.000000,106781.000000,106781.000000
16384,229316.025179,229316.025179,229316.025179,229316.025179,229316.025179,229316.025179,100220.000000,100220.000000,100220.000000,100220.000000,100220.000000,100220.000000
2,156140.328727,156140.328727,156140.328727,156140.328727,156140.328727,156140.328727,69542.000000,69542.000000,69542.000000,69542.000000,69542.000000,69542.000000
2048,172148.176142,172148.176142,172148.176142,172148.176142,172148.176142,172148.176142,82164.000000,82164.000000,82164.000000,82164.000000,82164.000000,82164.000000
4,253556.893119,253556.893119,253556.893119,253556.893119,253556.893119,253556.893119,132561.000000,132561.000000,132561.000000,132561.000000,132561.000000,132561.000000
512,252662.920887,252662.920887,252662.920887,252662.920887,252662.920887,252662.920887,150922.000000,150922.000000,150922.000000,150922.000000,150922.000000,150922.000000
8192,302952.523569,302952.523569,302952.523569,302952.523569,302952.523569,302952.523569,127212.000000,127212.000000,127212.000000,127212.000000,127212.000000,127212.000000
16,237765.466101,237765.466101,237765.466101,237765.466101,237765.466101,237765.466101,135053.000000,135053.000000,135053.000000,135053.000000,135053.000000,135053.000000
256,195214.987824,195214.987824,195214.987824,195214.987824,195214.987824,195214.987824,122304.000000,122304.000000,122304.000000,122304.000000,122304.000000,122304.000000
32,337572.397037,337572.397037,337572.397037,337572.397037,337572.397037,337572.397037,187000.000000,187000.000000,187000.000000,187000.000000,187000.000000,187000.000000
32768,299474.994724,299474.994724,299474.994724,299474.994724,299474.994724,299474.994724,160792.000000,160792.000000,160792.000000,160792.000000,160792.000000,160792.000000
4096,421846.287525,421846.287525,421846.287525,421846.287525,421846.287525,421846.287525,228138.000000,228138.000000,228138.000000,228138.000000,228138.000000,228138.000000
64,369862.541737,369862.541737,369862.541737,369862.541737,369862.541737,369862.541737,207121.000000,207121.000000,207121.000000,207121.000000,207121.000000,207121.000000
