frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
32768,162321.695534,196010.596453,167336.963968,162321.702218,162321.695534,162321.695534,78524.000000,52001.000000,77475.000000,78524.000000,78524.000000,78524.000000
16,227944.447274,245843.684607,225858.663699,227944.491787,227944.447274,227944.447274,84394.000000,40109.000000,80343.000000,84394.000000,84394.000000,84394.000000
8192,143752.203635,157686.743961,136252.341011,143641.712636,143752.203635,143752.203635,90917.000000,47149.000000,62355.000000,90917.000000,90917.000000,90917.000000
2,334331.600880,309237.009861,307561.086758,334331.600880,334331.600880,334331.600880,199605.000000,58124.000000,130619.000000,199605.000000,199605.000000,199605.000000
4096,489417.661765,498702.874922,506756.436246,489193.340857,489417.661765,489417.661765,176924.000000,119844.000000,135346.000000,176924.000000,176924.000000,176924.000000
8,496775.308977,530056.827156,497829.492957,496775.308977,496775.308977,496775.308977,195366.000000,101869.000000,203243.000000,195366.000000,195366.000000,195366.000000
1024,707680.258831,757708.188340,701912.401081,699639.263984,707680.258831,707680.258831,207448.000000,144932.000000,164770.000000,207448.000000,207448.000000,207448.000000
65536,876726.172756,928957.403176,877969.229860,878168.436025,876726.172756,876726.172756,167507.000000,142623.000000,167507.000000,167507.000000,167507.000000,167507.000000
4,298659.656062,291855.360893,273571.284719,295052.762693,295052.762693,298659.656062,193189.000000,57143.000000,108986.000000,193189.000000,193189.000000,193189.000000
64,444594.188740,473510.933334,426042.052289,444594.188740,444594.188740,444594.188740,222086.000000,88534.000000,158407.000000,222086.000000,222086.000000,222086.000000
128,707314.924789,723966.865418,722287.842084,718464.615540,707314.924789,707314.924789,272587.000000,123301.000000,177291.000000,248942.000000,272587.000000,272587.000000
256,454564.880699,558756.861553,436821.845402,466615.371967,454564.880699,454564.880699,272671.000000,106754.000000,164680.000000,223692.000000,272671.000000,272671.000000
32,611853.009434,791705.106306,690891.189673,608781.804738,608200.014578,611853.009434,296115.000000,124248.000000,209112.000000,235966.000000,249561.000000,296115.000000
2048,787429.243143,686310.232376,723451.966033,756818.252539,787429.243143,787429.243143,278731.000000,161115.000000,238907.000000,265535.000000,278731.000000,278731.000000
16384,892223.433018,915605.607830,901030.684247,901226.750726,892248.258558,892223.433018,210985.000000,130789.000000,196988.000000,210985.000000,210985.000000,210985.000000
512,786470.953809,865099.750852,769631.699316,786470.953809,786470.953809,786470.953809,250279.000000,109877.000000,232964.000000,250279.000000,250279.000000,250279.000000
