frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
2,87167.423233,88974.071347,90558.857833,89704.553190,90611.267864,102379.140287,18530.000000,25572.000000,32376.000000,32376.000000,32376.000000,20072.000000
16,314448.884077,311126.262787,310683.218948,320396.057028,320013.580974,333417.803133,53679.000000,47559.000000,41249.000000,36672.000000,48976.000000,71521.000000
4096,638899.566849,632932.934644,627851.872407,634086.585164,639063.113616,686354.712208,34729.000000,42535.000000,71140.000000,81738.000000,86988.000000,166930.000000
64,495176.767977,481775.884112,507431.093136,529844.827055,561758.854430,534052.499648,46615.000000,71442.000000,121276.000000,142730.000000,210647.000000,57519.000000
4,564475.526733,553617.005826,567903.507976,554329.007975,544546.725340,620028.789863,42952.000000,66208.000000,86725.000000,76644.000000,87377.000000,164981.000000
512,616032.102753,603446.607893,605881.473542,619127.333280,632931.912246,687716.291359,30818.000000,46906.000000,64879.000000,68262.000000,49155.000000,18311.000000
128,587930.428769,594097.550028,635722.906520,722914.317828,617922.136813,693711.345214,49766.000000,81395.000000,140745.000000,205172.000000,104153.000000,71781.000000
1024,858568.630077,854345.001362,885746.199058,905291.240781,946523.804364,933275.975456,42427.000000,60491.000000,135266.000000,150159.000000,215897.000000,183486.000000
32,968280.061778,970151.240804,1019639.085506,1046282.734098,992677.765186,1063650.756082,143093.000000,124274.000000,166413.000000,196845.000000,141556.000000,211170.000000
8192,1572721.979739,1566903.201096,1622914.996069,1569527.322229,1355346.363003,1355417.117914,72142.000000,65351.000000,61524.000000,63206.000000,225773.000000,225773.000000
256,901325.115260,887366.018151,891543.132512,898115.671499,956858.231292,969144.615358,48712.000000,66233.000000,78387.000000,93955.000000,66233.000000,139138.000000
2048,922472.172836,880229.466080,873250.489842,929660.514732,976509.903291,1044738.427382,48861.000000,63673.000000,88901.000000,156863.000000,190676.000000,237734.000000
8,941005.275140,942556.122487,943794.634749,959648.156987,969253.160371,1085757.399143,73721.000000,72927.000000,77765.000000,145124.000000,154651.000000,223744.000000
16384,1454994.420454,1446828.566406,1422057.286642,1391312.831132,1299423.235041,1284426.576448,65086.000000,65320.000000,66787.000000,66787.000000,90301.000000,216938.000000
65536,1425672.438438,1443609.422288,1412688.613333,1363670.959620,1342652.580836,1365522.632155,75087.000000,71207.000000,78980.000000,94191.000000,143363.000000,186488.000000
32768,1350036.927218,1345074.544992,1335708.910497,1337612.698315,1362427.691329,1293212.062759,69221.000000,69221.000000,71851.000000,71851.000000,139956.000000,198404.000000
