frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
4096,116873.157397,116873.157397,116873.157397,116873.157397,116873.157397,116873.157397,33995.000000,33995.000000,33995.000000,33995.000000,33995.000000,33995.000000
32,250611.230455,250611.230455,250611.230455,250611.230455,250611.230455,250611.230455,124327.000000,124327.000000,124327.000000,124327.000000,124327.000000,124327.000000
64,472129.304147,472129.304147,472129.304147,472129.304147,472129.304147,472129.304147,181349.000000,181349.000000,181349.000000,181349.000000,181349.000000,181349.000000
2,344740.061749,344740.061749,344740.061749,344740.061749,344740.061749,344740.061749,170608.000000,170608.000000,170608.000000,170608.000000,170608.000000,170608.000000
128,520023.647672,520023.647672,520023.647672,520023.647672,520023.647672,520023.647672,252083.000000,252083.000000,252083.000000,252083.000000,252083.000000,252083.000000
1024,455578.639352,454835.285295,454835.285295,454835.285295,454835.285295,454835.285295,192163.000000,201848.000000,201848.000000,201848.000000,201848.000000,201848.000000
16,356365.774626,356362.943344,356362.943344,356362.943344,356362.943344,356362.943344,145114.000000,145114.000000,145114.000000,145114.000000,145114.000000,145114.000000
65536,332743.766601,332743.766601,332743.766601,332743.766601,332743.766601,332743.766601,101015.000000,101015.000000,101015.000000,101015.000000,101015.000000,101015.000000
4,393638.945514,400265.798163,400265.798163,400265.798163,400265.798163,400265.798163,183467.000000,201549.000000,201549.000000,201549.000000,201549.000000,201549.000000
512,489211.488267,489211.488267,489211.488267,489211.488267,489211.488267,489211.488267,179251.000000,179251.000000,179251.000000,179251.000000,179251.000000,179251.000000
8,569713.426683,569713.426683,569713.426683,569713.426683,569713.426683,569713.426683,280242.000000,280242.000000,280242.000000,280242.000000,280242.000000,280242.000000
256,447628.833194,447628.833194,447628.833194,447628.833194,447628.833194,447628.833194,247383.000000,247383.000000,247383.000000,247383.000000,247383.000000,247383.000000
16384,436493.991248,444933.667497,444992.909567,444992.909567,444992.909567,444933.667497,177299.000000,207660.000000,207660.000000,207660.000000,207660.000000,207660.000000
2048,668909.472247,617621.774054,617621.774054,617621.774054,617621.774054,617621.774054,202216.000000,236593.000000,236593.000000,236593.000000,236593.000000,236593.000000
8192,765424.096162,774112.623323,774112.623323,774112.623323,774112.623323,774112.623323,269239.000000,294094.000000,294094.000000,294094.000000,294094.000000,294094.000000
32768,949313.356865,949313.356865,949313.356865,949313.356865,949313.356865,949313.356865,290678.000000,290678.000000,290678.000000,290678.000000,290678.000000,290678.000000
