frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,372595.381060,240444.000000,2163.074432
4,588615.606979,314000.000000,85.854528
8,103815.124775,37088.000000,223.257699
16,163757.717125,73410.000000,57.148928
32,273877.270875,157208.000000,89.576783
64,425971.364954,210466.000000,3396.428124
128,508529.522792,299159.000000,118789.201151
256,475714.823819,264066.000000,1377.469782
512,570092.362871,251311.000000,3435.197811
1024,161315.552269,49343.000000,7671.319834
2048,272562.651572,88946.000000,89951.452223
4096,691837.255004,372656.000000,153623.320567
8192,657129.336603,261241.000000,384508.800029
16384,514556.610480,88935.000000,435408.400508
32768,1652777.476852,195501.000000,1499723.188051
65536,1295036.780114,107214.000000,1276758.707641
