frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,207154.688822,171245.000000,245.739700
4,396025.545955,242745.000000,1369.043827
8,127285.593592,93750.000000,30.789609
16,785693.971430,284346.000000,40.447497
32,250952.099762,179174.000000,532.565489
64,163280.464977,64089.000000,5083.067086
128,438259.199012,174287.000000,1387.859143
256,447094.911861,192932.000000,6844.549949
512,490311.457424,251393.000000,7499.072009
1024,371434.248421,186401.000000,72243.833197
2048,502500.144856,384618.000000,415191.406047
4096,467539.738239,165729.000000,117595.230163
8192,449650.080592,114917.000000,50259.314629
16384,421335.503716,198060.000000,51814.933494
32768,473960.288147,119944.000000,429019.807458
65536,559136.264764,116966.000000,492100.983436
