frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,202614.405576,144019.000000,49.162994
4,219541.094654,90080.000000,43.954522
8,446903.392099,343255.000000,302.587178
16,185623.590853,88545.000000,62.136946
32,684782.462017,304655.000000,2871.752949
64,242733.976143,107926.000000,97.570487
128,484982.243866,235747.000000,127948.341384
256,726378.064886,257678.000000,5360.562284
512,171167.656191,86235.000000,18882.207948
1024,379211.021711,163542.000000,70441.077057
2048,659580.799855,272927.000000,63441.267413
4096,302472.298037,122360.000000,53637.884121
8192,351421.510480,109283.000000,265372.528201
16384,562710.698377,368489.000000,257446.813593
32768,887408.695672,282638.000000,82201.464245
65536,1822003.907303,209690.000000,1566130.694393
