frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,125141.131915,60291.000000,10.816654
4,677498.175778,294808.000000,83.258633
8,404644.666473,253799.000000,417.625430
16,407686.618539,198322.000000,197.317004
32,468409.294748,282311.000000,170.516861
64,585722.398943,180438.000000,714.654462
128,279896.814039,117438.000000,188.398514
256,520304.516433,216233.000000,71529.048735
512,538492.676312,226866.000000,1388.273388
1024,975372.905690,291379.000000,361490.950946
2048,655152.845632,251397.000000,135244.070961
4096,409454.635946,195770.000000,46458.520317
8192,827461.605758,274534.000000,198061.372140
16384,655306.667106,198926.000000,108406.992012
32768,494417.381305,152058.000000,406990.548364
65536,283234.158378,149987.000000,0.000000
