frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,78816.067271,33930.000000,28.035692
4,200689.203549,135426.000000,112.178429
8,393454.990386,270977.000000,70.590368
16,506187.932696,261095.000000,32.372828
32,308294.559553,218182.000000,2848.147117
64,565651.243892,253192.000000,433.110840
128,272445.035530,255025.000000,2679.776110
256,113771.999345,47169.000000,880.161349
512,329704.032051,280485.000000,5746.095892
1024,739919.078522,264199.000000,50113.292748
2048,296402.986206,120358.000000,97881.458888
4096,403237.576316,174247.000000,80788.302897
8192,272139.921224,113864.000000,208202.825949
16384,726036.246241,241409.000000,300281.257227
32768,224863.335569,77060.000000,127127.968571
65536,441821.157640,61386.000000,416706.711227
