arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
34.00,30.00,15.00,62.25,37.75,400
22.00,5.65,4096.00,8.25,91.75,400
32.00,30.00,6.00,95.00,5.00,400
40.00,16.77,64.00,70.50,29.50,400
40.00,30.00,12.00,67.75,32.25,400
40.00,30.00,9.00,80.00,20.00,400
22.00,4.07,262144.00,7.75,92.25,400
40.00,30.00,6.00,87.75,12.25,400
38.00,4.64,32768.00,7.00,93.00,400
40.00,30.00,15.00,52.75,47.25,400
22.00,4.64,32768.00,5.50,94.50,400
32.00,16.77,64.00,78.00,22.00,400
36.00,30.00,9.00,86.50,13.50,400
40.00,30.00,18.00,41.50,58.50,400
36.00,30.00,6.00,93.75,6.25,400
38.00,7.92,512.00,9.00,91.00,400
38.00,30.00,12.00,68.50,31.50,400
32.00,30.00,9.00,89.50,10.50,400
40.00,4.07,262144.00,11.25,88.75,400
38.00,30.00,15.00,58.00,42.00,400
34.00,30.00,12.00,76.75,23.25,400
38.00,5.65,4096.00,11.00,89.00,400
36.00,30.00,18.00,44.75,55.25,400
34.00,16.77,64.00,71.75,28.25,400
40.00,7.92,512.00,10.50,89.50,400
40.00,5.65,4096.00,8.75,91.25,400
20.00,4.07,262144.00,7.75,92.25,400
34.00,30.00,9.00,86.25,13.75,400
34.00,4.07,262144.00,10.00,90.00,400
20.00,4.64,32768.00,7.75,92.25,400
30.00,4.64,32768.00,9.00,91.00,400
34.00,5.65,4096.00,11.50,88.50,400
20.00,5.65,4096.00,7.50,92.50,400
32.00,4.07,262144.00,10.50,89.50,400
32.00,7.92,512.00,9.00,91.00,400
30.00,16.77,64.00,81.25,18.75,400
32.00,4.64,32768.00,10.75,89.25,400
30.00,7.92,512.00,8.25,91.75,400
30.00,30.00,9.00,91.75,8.25,400
36.00,7.92,512.00,11.25,88.75,400
40.00,4.64,32768.00,9.50,90.50,400
30.00,30.00,18.00,48.50,51.50,400
30.00,4.07,262144.00,12.25,87.75,400
30.00,30.00,6.00,96.50,3.50,400
30.00,5.65,4096.00,7.00,93.00,400
24.00,5.65,4096.00,7.00,93.00,400
32.00,5.65,4096.00,8.75,91.25,400
24.00,4.64,32768.00,9.75,90.25,400
28.00,4.64,32768.00,7.75,92.25,400
36.00,4.07,262144.00,11.25,88.75,400
26.00,4.07,262144.00,8.25,91.75,400
20.00,7.92,512.00,7.25,92.75,400
28.00,30.00,9.00,90.25,9.75,400
22.00,7.92,512.00,7.00,93.00,400
28.00,16.77,64.00,79.00,21.00,400
32.00,30.00,12.00,79.50,20.50,400
24.00,7.92,512.00,8.25,91.75,400
24.00,16.77,64.00,79.50,20.50,400
26.00,30.00,6.00,98.25,1.75,400
26.00,30.00,15.00,65.50,34.50,400
24.00,30.00,15.00,63.75,36.25,400
