arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
38,13.000000,262144,75517772.090342,38028165.450771,20699199.220746,20713266.195692,20722100.620722,20707442.386841
38,15.300000,32768,63593996.001607,40034944.457952,36525626.030803,36528022.486295,36540011.047220,36522360.661357
38,19.700000,4096,88596061.804504,68928851.003492,63734461.099180,63498625.951652,63508898.105163,63487906.607348
38,32.300000,512,237433204.890027,240648621.831013,241645459.469597,241712507.135849,241712507.108698,241712558.309995
38,90.000000,36,240767486.693626,240767486.693626,240767486.693626,240767486.693626,240767486.693626,240767486.693626
38,90.000000,27,242702780.066034,242702780.066034,242702780.066034,242702780.066034,242702780.066034,242702780.066034
38,90.000000,18,242375933.741441,242375933.741441,242375933.741441,242375933.741441,242375933.741441,242375933.741441
