arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
28,13.000000,262144,6011379.816092,4858584.928981,4855985.630485,4911752.812800,5049130.888138,4855919.920194
28,19.700000,4096,15533108.528246,11521704.865862,11056364.543821,11067201.839435,11067261.317087,11054003.379821
28,90.000000,36,36367262.300439,36367262.300439,36367262.300439,36367262.300439,36367262.300439,36367262.300439
28,90.000000,18,36171702.075982,36171702.075982,36171702.075982,36171702.075982,36171702.075982,36171702.075982
28,90.000000,27,36188764.576994,36188764.576994,36188764.576994,36188764.576994,36188764.576994,36188764.576994
28,32.300000,512,35579809.445116,35712829.132726,36238859.434115,36238859.434115,36238859.434115,36238859.434115
28,15.300000,32768,8675708.133049,7393183.602722,7396583.995903,7394260.421184,7392350.327118,7393623.570627
