arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
32,13.000000,262144,60626810.019255,31682129.958389,30636818.501962,30659123.960414,30644610.202000,30644268.870842
32,15.300000,32768,86374252.453856,49604168.882048,48340505.835155,48349948.233196,48339492.202659,48334471.386994
32,19.700000,4096,92535246.678825,80749747.260240,80346788.394700,80346111.096943,80341480.987953,80350262.726272
32,32.300000,512,260589677.024882,265175141.457573,266908714.983457,266922157.552576,266922157.580106,266922406.143058
32,90.000000,36,270154858.245310,270154858.245310,270154858.245310,270154858.245310,270154858.245310,270154858.245310
32,90.000000,18,269569708.266561,269569708.266561,269569708.266561,269569708.266561,269569708.266561,269569708.266561
32,90.000000,27,268756495.253743,268756495.253743,268756495.253743,268756495.253743,268756495.253743,268756495.253743
