arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
28,15.300000,32768,80041097.619427,59577648.536798,57179977.246759,55003878.485241,55008786.316833,54991370.817958
28,13.000000,262144,72754738.989262,44013117.804045,38271399.678401,38291289.296193,38276291.418762,38278435.996260
28,19.700000,4096,124658327.424136,103019549.495918,93154126.837778,93158572.527932,93173959.130805,93158163.883472
28,32.300000,512,281644509.074700,286077291.316518,289743123.945308,289743123.945308,289741553.345071,289743123.945308
28,90.000000,36,288532792.340604,288532792.340604,288532792.340604,288532792.340604,288532792.340604,288532792.340604
28,90.000000,27,289788165.580459,289788165.580459,289788165.580459,289788165.580459,289788165.580459,289788165.580459
28,90.000000,18,288048257.172218,288048257.172218,288048257.172218,288048257.172218,288048257.172218,288048257.172218
