arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
34,15.300000,32768,78710438.850064,49720157.470203,42426679.642331,42432983.413222,42424569.569412,42429209.942792
34,13.000000,262144,58473557.354660,33603091.781990,27192115.839320,27196589.632655,27198629.772480,27196565.108600
34,19.700000,4096,98994535.649470,73547741.902652,72850604.807214,72860452.912994,72864389.829297,72859012.698373
34,90.000000,36,261046922.967974,261046922.967974,261046922.967974,261046922.967974,261046922.967974,261046922.967974
34,32.300000,512,251368918.299102,256900975.981154,258304934.150644,259687301.209767,259687301.231031,259687520.783579
34,90.000000,27,260571953.946574,260571953.946574,260571953.946574,260571953.946574,260571953.946574,260571953.946574
34,90.000000,18,260208472.679602,260208472.679602,260208472.679602,260208472.679602,260208472.679602,260208472.679602
