arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
32,13.000000,262144,80114590.344073,43107847.977088,31777651.343435,31767307.870012,31766513.379621,31772783.969631
32,15.300000,32768,89263264.153196,59215350.617814,47462963.948849,47466708.651078,47466685.431446,47470484.220051
32,19.700000,4096,108494796.403901,81909801.397065,82073043.762540,80238276.152668,80250631.730248,80262077.943266
32,32.300000,512,262174264.547062,266410774.032789,269774074.651201,269796683.936188,269795954.839099,269796683.936188
32,90.000000,36,268664533.703339,268664533.703339,268664533.703339,268664533.703339,268664533.703339,268664533.703339
32,90.000000,18,269836396.111066,269836396.111066,269836396.111066,269836396.111066,269836396.111066,269836396.111066
32,90.000000,27,271324703.193812,271324703.193812,271324703.193812,271324703.193812,271324703.193812,271324703.193812
