arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32,90.000000,27,33187381.443945,33187381.443945,33187381.443945,33187381.443945,33187381.443945,33187381.443945
32,13.000000,262144,6871999.930124,5239729.196336,6194349.190366,4171715.820769,4169582.279552,4167252.174150
32,19.700000,4096,13064400.370466,10373786.523204,10182148.135664,10184651.217387,10184419.000095,10184017.092905
32,32.300000,512,32810251.846538,33485938.256584,33523876.487381,33523876.792247,33520616.150801,33524751.264301
32,15.300000,32768,10976451.737915,8125771.383693,6228579.326683,6227993.983580,6227795.369754,6224963.367073
32,90.000000,36,34022439.885701,34022439.885701,34022439.885701,34022439.885701,34022439.885701,34022439.885701
32,90.000000,18,33743251.738416,33743251.738416,33743251.738416,33743251.738416,33743251.738416,33743251.738416
