arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
24,13.000000,262144,79224113.325577,58627645.983826,49382198.823273,48044578.581225,48044422.046446,48046161.240408
24,15.300000,32768,109584070.527486,76256334.921262,67952485.367090,67951002.813222,67957278.186368,67947062.959254
24,19.700000,4096,133796447.450318,111418623.022578,105710213.209607,105713181.546549,105720545.564857,105730061.585010
24,32.300000,512,296546689.863528,300625173.835133,302509185.915054,302567602.167236,302567128.082682,302567930.701979
24,90.000000,36,306600407.179200,306600407.179200,306600407.179200,306600407.179200,306600407.179200,306600407.179200
24,90.000000,27,305928025.162782,305928025.162782,305928025.162782,305928025.162782,305928025.162782,305928025.162782
24,90.000000,18,305924730.142428,305924730.142428,305924730.142428,305924730.142428,305924730.142428,305924730.142428
