arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
34,90.000000,36,32872402.274172,32872402.274172,32872402.274172,32872402.274172,32872402.274172,32872402.274172
34,15.300000,32768,8981823.060844,5418488.541450,5422735.526666,5416978.171009,5457966.616622,5418269.102953
34,90.000000,27,32901092.838030,32901092.838030,32901092.838030,32901092.838030,32901092.838030,32901092.838030
34,90.000000,18,32644415.383417,32644415.383417,32644415.383417,32644415.383417,32644415.383417,32644415.383417
34,13.000000,262144,9554321.346523,4492760.689763,3390472.144822,3387788.510471,3391112.689928,3389819.857246
34,19.700000,4096,11689884.058621,9756077.150245,9618497.890202,9617827.486160,9623264.370077,9616893.808304
34,32.300000,512,31547728.837477,31509454.852291,31986649.280132,31986649.280132,31979929.387303,31986649.280132
