arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
22,15.300000,32768,115983869.612629,86656968.139611,73452196.457047,73445086.360918,73445538.558051,73454410.992351
22,13.000000,262144,96381789.012711,66843702.826133,59516950.868878,54680273.849825,54678234.803249,54674278.341016
22,19.700000,4096,133056493.260018,117905329.892573,113089329.681043,112599864.187871,112604013.750424,112591354.283235
22,32.300000,512,306704614.344226,312969124.248119,315291636.510058,315291311.204542,315288386.233627,315291636.510058
22,90.000000,27,316297031.518811,316297031.518811,316297031.518811,316297031.518811,316297031.518811,316297031.518811
22,90.000000,36,317264026.382031,317264026.382031,317264026.382031,317264026.382031,317264026.382031,317264026.382031
22,90.000000,18,316191507.268709,316191507.268709,316191507.268709,316191507.268709,316191507.268709,316191507.268709
