arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
26,13.000000,262144,95308652.053412,61021555.340378,42480942.244532,42466457.417476,42466547.770388,42473476.252941
26,15.300000,32768,94303228.382891,67157368.378178,62658729.771223,62680304.852021,62671873.786608,62657205.051639
26,19.700000,4096,130876172.071255,106231455.315105,101046718.611324,101039075.495536,101047095.411923,101039253.031332
26,90.000000,36,298200584.716243,298200584.716243,298200584.716243,298200584.716243,298200584.716243,298200584.716243
26,32.300000,512,292353736.136433,295530017.992484,297436524.896918,297436524.896918,297436524.896918,297436524.896918
26,90.000000,27,297727346.485471,297727346.485471,297727346.485471,297727346.485471,297727346.485471,297727346.485471
26,90.000000,18,297906995.107246,297906995.107246,297906995.107246,297906995.107246,297906995.107246,297906995.107246
