arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
28,13.000000,262144,78025489.082298,49167129.897223,39953039.934934,39952508.476490,39962099.017748,39969984.343633
28,15.300000,32768,91697972.026165,64238865.949217,58178901.281409,58186036.980761,58189657.799532,58175788.438882
28,19.700000,4096,119622654.150934,101918455.324652,93383389.994858,93385310.445232,93396036.334293,93371052.593257
28,90.000000,36,289481598.446973,289481598.446973,289481598.446973,289481598.446973,289481598.446973,289481598.446973
28,32.300000,512,283116184.939295,286829789.181331,288337013.199119,288945316.259903,288945316.335553,288945977.828450
28,90.000000,18,288604294.250039,288604294.250039,288604294.250039,288604294.250039,288604294.250039,288604294.250039
28,90.000000,27,288995563.833297,288995563.833297,288995563.833297,288995563.833297,288995563.833297,288995563.833297
