arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
36,13.000000,262144,79007380.128354,43335807.100568,29908545.702261,25153188.852041,25151841.459323,25148777.349081
36,15.300000,32768,80154825.333827,42834553.638690,39629490.591994,39639650.087099,39645946.489070,39629897.978208
36,19.700000,4096,91277216.247180,72500751.672700,69687969.016294,69701575.947188,69684186.499047,69688610.922106
36,90.000000,36,252661193.438012,252661193.438012,252661193.438012,252661193.438012,252661193.438012,252661193.438012
36,32.300000,512,245799923.271915,249840526.640421,251287234.854674,251287234.141544,251287234.167800,251287234.096274
36,90.000000,27,252331354.013933,252331354.013933,252331354.013933,252331354.013933,252331354.013933,252331354.013933
36,90.000000,18,252629297.699154,252629297.699154,252629297.699154,252629297.699154,252629297.699154,252629297.699154
