arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
30,13.000000,262144,79353798.773692,41082417.303048,34660447.872933,34655690.581328,34651151.642832,34663058.591604
30,15.300000,32768,86689354.284181,56205083.439521,52037555.592896,50943365.308328,50963913.842749,50959946.204045
30,19.700000,4096,108533428.693335,94652460.489082,88879664.172182,88879903.240572,88899035.188564,88896541.183790
30,32.300000,512,266346918.603330,273037447.540108,272934546.340425,273927143.273990,273926558.601037,273927411.216971
30,90.000000,36,279092449.699279,279092449.699279,279092449.699279,279092449.699279,279092449.699279,279092449.699279
30,90.000000,27,279164536.934294,279164536.934294,279164536.934294,279164536.934294,279164536.934294,279164536.934294
30,90.000000,18,279800301.249999,279800301.249999,279800301.249999,279800301.249999,279800301.249999,279800301.249999
