arrival_rate,bp_parameter_L,bp_parameter_H,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time
38,15.300000,32768,74369089.277097,48674583.964477,34851984.037860,34837191.320988,34853270.158195,34843508.729082
38,13.000000,262144,75843354.462225,39051671.660359,28678261.149531,21827357.001818,21843984.839389,21840875.329516
38,19.700000,4096,97318334.266304,66643669.290339,62128112.986815,62128312.098897,62127787.147729,62121037.131093
38,32.300000,512,236304714.220259,241298479.364644,242674773.225984,243240480.002413,243240480.002413,243240480.002413
38,90.000000,27,240808756.160770,240808756.160770,240808756.160770,240808756.160770,240808756.160770,240808756.160770
38,90.000000,18,240674670.662673,240674670.662673,240674670.662673,240674670.662673,240674670.662673,240674670.662673
38,90.000000,36,243337408.147848,243337408.147848,243337408.147848,243337408.147848,243337408.147848,243337408.147848
